"Aircraft Manufacturer","Aircraft Type","Aircraft Model Variant","Aircraft Variant Detail","Engine Manufacturer","Engine Type","Engine Model Variant","Engine Variant Detail","APU Full Name","Aircraft Registration Number","Aircraft Serial Number","Aircraft Status","Aircraft Delivery Date","Aircraft Lease Termination Date","Operator","Operator Region","Operator Country","Operator Phone","Operator Email","Registered Owner/Manager","In Service","On Order","Stored","Hours","Cycles","Age (Since Delivery)","Number of Engines for Operators"
"Airbus","A330-200","200","243","Rolls-Royce","TRENT","700","772B-60","Honeywell (Garrett) GTCP331-350C","EC-NUI","0963","In Service","11/19/2008","","LATAM Chile","Latin America","Chile","+56-2-687-2400","customerservice@lan.com","AERLIFT LEASING JET LTD.","1",,,"67326","8513","17.10","2"
"Airbus","A330-200F","200F","243F","Rolls-Royce","TRENT","700","772B-60","Honeywell (Garrett) GTCP331-350C","N332QT","1428","In Service","07/01/2013","","Avianca Cargo","Latin America","Colombia","+57-4-569-9200","-","WILMINGTON TRUST COMPANY [TRUSTEE]","1",,,"47724","14714","12.40","2"
"Airbus","A320-200","200","214","CFM","CFM56","5B","5B4/3","-","N416AV","4167","In Service","01/19/2010","02/24/2028","Avianca-Ecuador S.A.","Latin America","Ecuador","+593-2-330-1490 (Airport)","customerservice@aerogal.com.ec (Customer Service)","AIRCOL 19 TRUST [TRUSTEE]","1",,,"36432","33959","15.90","2"
"Airbus","A320-200N","200N","251N","CFM","LEAP","1A","1A26","-","N...AV","AT0088","On Order","06/15/2027","","Avianca","Latin America","Colombia","+57-601-371-5901","preferencia@avianca.com","AVIANCA",,"1",,"0","0","0.00","2"
"Airbus","A320-200N","200N","251N","CFM","LEAP","1A","1A26","-","N...AV","AT0098","On Order","01/15/2028","","Avianca","Latin America","Colombia","+57-601-371-5901","preferencia@avianca.com","AVIANCA",,"1",,"0","0","0.00","2"
"Airbus","A330-200","200","202","GE","CF6","80E","80E1A4B","Honeywell (Garrett) GTCP331-350C","9H-ALC","1283","In Service","01/30/2012","","Azul Linhas Aereas Brasileiras S.A.","Latin America","Brazil","+55-11-4003-1118 (General)","imprensa@voeazul.com.br (Media Rel.)","ALC BLARNEY AIRCRAFT LTD.","1",,,"51141","5933","13.90","2"
"Airbus","A320-200","200","214(W)","CFM","CFM56","5B","5B4/3","-","N748AV","6862","In Service","12/11/2015","12/01/2027","Avianca","Latin America","Colombia","+57-601-371-5901","preferencia@avianca.com","NAVIGATOR AVIATION II MSN 6862 TRUST","1",,,"25936","17347","10.00","2"
"Airbus","A321-200","200","211(W)","CFM","CFM56","5B","5B3/3","-","CC-BEI","6899","In Service","12/11/2015","","LATAM Chile","Latin America","Chile","+56-2-687-2400","customerservice@lan.com","WILMINGTON TRUST COMPANY [TRUSTEE]","1",,,"26457","15361","9.90","2"
"Airbus","A321-200","200","211(W)","CFM","CFM56","5B","5B3/3","-","CC-BEJ","7036","In Service","04/04/2016","","LATAM Chile","Latin America","Chile","+56-2-687-2400","customerservice@lan.com","WILMINGTON TRUST COMPANY [TRUSTEE]","1",,,"24227","14168","9.70","2"
"Airbus","A320-200N","200N","251N","CFM","LEAP","1A","1A26","-","PR-YRD","7354","In Service","12/10/2016","","Azul Linhas Aereas Brasileiras S.A.","Latin America","Brazil","+55-11-4003-1118 (General)","imprensa@voeazul.com.br (Media Rel.)","WILMINGTON TRUST SP SVCS (DUB) [TRUSTEE]","1",,,"28836","14073","9.00","2"
"Airbus","A330-200F","200F","243F","Rolls-Royce","TRENT","700","772B-60","Honeywell (Garrett) GTCP331-350C","N331QT","1380","In Service","03/22/2013","12/06/2032","Avianca Cargo","Latin America","Colombia","+57-4-569-9200","-","WILMINGTON TRUST COMPANY [TRUSTEE]","1",,,"49042","14972","12.80","2"
"Airbus","A320-200N","200N","251N","CFM","LEAP","1A","1A26","-","PR-YYI","7514","Stored","05/10/2017","","Azul Linhas Aereas Brasileiras S.A.","Latin America","Brazil","+55-11-4003-1118 (General)","imprensa@voeazul.com.br (Media Rel.)","CELESTIAL AVIATION TRADING 4 LTD.",,,"1","25462","13743","8.70","2"
"Airbus","A321-200N","200N","271NX","Pratt & Whitney","PW1000G","N/A","(1133G-JM)","-","CC-...","JA0021","On Order","03/15/2029","","JetSMART Airlines SpA","Latin America","Chile","+56-2-27-31-8787","-","JETSMART AIRLINES",,"1",,"0","0","0.00","2"
"Airbus","A321-200N","200N","271NX","Pratt & Whitney","PW1000G","N/A","(1133G-JM)","-","XA-...","VU0078","On Order","05/15/2026","","Volaris","Latin America","Mexico","+52-55-1102-8000","-","VOLARIS",,"1",,"0","0","0.00","2"
"Airbus","A321-200N","200N","271NX","Pratt & Whitney","PW1000G","N/A","(1133G-JM)","-","XA-...","VU0090","On Order","06/15/2028","","Volaris","Latin America","Mexico","+52-55-1102-8000","-","VOLARIS",,"1",,"0","0","0.00","2"
"Airbus","A321-200N","200N","271NX","Pratt & Whitney","PW1000G","N/A","(1133G-JM)","-","XA-VUJ","11864","Stored","02/28/2024","","Volaris","Latin America","Mexico","+52-55-1102-8000","-","BANK OF UTAH [TRUSTEE]",,,"1","5051","2520","1.70","2"
"Airbus","A321-200N","200N","271NX","Pratt & Whitney","PW1000G","N/A","(1133G-JM)","-","XA-...","VU1015","On Order","08/15/2026","","Volaris","Latin America","Mexico","+52-55-1102-8000","-","VOLARIS",,"1",,"0","0","0.00","2"
"Airbus","A321-200N","200N","271NX","Pratt & Whitney","PW1000G","N/A","(1133G-JM)","-","XA-...","VU1023","On Order","07/15/2027","","Volaris","Latin America","Mexico","+52-55-1102-8000","-","VOLARIS",,"1",,"0","0","0.00","2"
"Airbus","A321-200N","200N","271N","Pratt & Whitney","PW1000G","N/A","(1133G-JM)","-","N537VL","8144","In Service","07/13/2018","07/13/2032","Volaris","Latin America","Mexico","+52-55-1102-8000","-","WILMINGTON TRUST COMPANY [TRUSTEE]","1",,,"23062","12011","7.70","2"
"Airbus","A321-200N","200N","271N","Pratt & Whitney","PW1000G","N/A","(1133G-JM)","-","N536VL","8264","Stored","11/28/2018","11/28/2032","Volaris","Latin America","Mexico","+52-55-1102-8000","-","WILMINGTON TRUST COMPANY [TRUSTEE]",,,"1","21279","11116","7.50","2"
"Airbus","A320-200N","200N","271N","Pratt & Whitney","PW1000G","N/A","(1127G-JM)","-","XA-VIF","8335","Stored","06/28/2018","","VIVA","Latin America","Mexico","+52-8182-150150","contactoarco@vivaaerobus.com","SKY HIGH LXXVII LEASING COMPANY LTD.",,,"1","19464","11383","7.40","2"
"Airbus","A320-200","200","214(W)","CFM","CFM56","5B","5B4/3","-","HK-5408","8354","In Service","07/11/2018","","Avianca","Latin America","Colombia","+57-601-371-5901","preferencia@avianca.com","WILMINGTON TRUST COMPANY [TRUSTEE]","1",,,"13724","11670","7.40","2"
"Airbus","A320-200N","200N","251N","CFM","LEAP","1A","1A26","-","PR-YRU","8340","In Service","08/14/2018","","Azul Linhas Aereas Brasileiras S.A.","Latin America","Brazil","+55-11-4003-1118 (General)","imprensa@voeazul.com.br (Media Rel.)","CELESTIAL AVIATION TRADING 33 LTD.","1",,,"24304","12749","7.30","2"
"Airbus","A320-200N","200N","271N","Pratt & Whitney","PW1000G","N/A","(1127G-JM)","-","XA-VII","8474","Stored","10/17/2018","","VIVA","Latin America","Mexico","+52-8182-150150","contactoarco@vivaaerobus.com","BANK OF UTAH [TRUSTEE]",,,"1","22498","12835","7.20","2"
"Airbus","A320-200","200","214(W)","CFM","CFM56","5B","5B4/3","-","HK-5273","8519","In Service","10/22/2018","","Avianca","Latin America","Colombia","+57-601-371-5901","preferencia@avianca.com","BANK OF UTAH [TRUSTEE]","1",,,"15554","13746","7.10","2"
"Airbus","A321-200N","200N","271NX","Pratt & Whitney","PW1000G","N/A","(1133G-JM)","-","XA-VBX","10694","Stored","02/25/2022","","VIVA","Latin America","Mexico","+52-8182-150150","contactoarco@vivaaerobus.com","WILMINGTON TRUST SP SVCS (DUB) [TRUSTEE]",,,"1","7911","4524","3.70","2"
"Airbus","A321-200N","200N","271NX","Pratt & Whitney","PW1000G","N/A","(1133G-JM)","-","XA-VBY","10729","Stored","11/23/2022","","VIVA","Latin America","Mexico","+52-8182-150150","contactoarco@vivaaerobus.com","BANK OF UTAH [TRUSTEE]",,,"1","4627","2774","3.00","2"
"Airbus","A321-200N","200N","271NX","Pratt & Whitney","PW1000G","N/A","(1133G-JM)","-","XA-VXB","10779","Stored","07/22/2022","","VIVA","Latin America","Mexico","+52-8182-150150","contactoarco@vivaaerobus.com","WILMINGTON TRUST SP SVCS (DUB) [TRUSTEE]",,,"1","5362","3252","3.30","2"
"Airbus","A321-200N","200N","271NX","Pratt & Whitney","PW1000G","N/A","(1133G-JM)","-","XA-VXD","10856","In Service","06/29/2022","","VIVA","Latin America","Mexico","+52-8182-150150","contactoarco@vivaaerobus.com","BANK OF UTAH [TRUSTEE]","1",,,"11360","6482","3.40","2"
"Airbus","A321-200N","200N","271NX","Pratt & Whitney","PW1000G","N/A","(1133G-JM)","-","XA-...","13014","On Order","11/15/2025","","VIVA","Latin America","Mexico","+52-8182-150150","contactoarco@vivaaerobus.com","VIVA AEROBUS",,"1",,"0","0","0.00","2"
"Airbus","A320-200N","200N","271N","Pratt & Whitney","PW1000G","N/A","(1127G-JM)","-","XA-VIK","8554","Stored","12/10/2018","","VIVA","Latin America","Mexico","+52-8182-150150","contactoarco@vivaaerobus.com","BANK OF UTAH [TRUSTEE]",,,"1","22505","12795","7.00","2"
"Airbus","A320-200","200","214(W)","CFM","CFM56","5B","5B4/3","-","CC-BLP","8716","In Service","02/22/2019","","LATAM Chile","Latin America","Chile","+56-2-687-2400","customerservice@lan.com","ZF IRELAND AIRCRAFT 50 LTD.","1",,,"12690","12959","6.70","2"
"Airbus","A320-200N","200N","271N","Pratt & Whitney","PW1000G","N/A","(1127G-JM)","-","PS-LHB","8702","Stored","01/22/2019","","LATAM Brasil","Latin America","Brazil","+55-11-5582-8711","-","JACKSON SQUARE AVIATION IRELAND LTD.",,,"1","18951","12077","6.90","2"
"Airbus","A320-200N","200N","271N","Pratt & Whitney","PW1000G","N/A","(1127G-JM)","-","XA-VIQ","9001","Stored","06/06/2019","","VIVA","Latin America","Mexico","+52-8182-150150","contactoarco@vivaaerobus.com","SMBC AVIATION CAPITAL LTD.",,,"1","15608","8808","6.50","2"
"Airbus","A321-200N","200N","251NX","CFM","LEAP","1A","1A32","-","PR-YJA","9090","In Service","11/07/2019","","Azul Linhas Aereas Brasileiras S.A.","Latin America","Brazil","+55-11-4003-1118 (General)","imprensa@voeazul.com.br (Media Rel.)","GY AVIATION LEASE 1807 COMPANY LTD.","1",,,"21224","9252","6.10","2"
"Airbus","A320-200N","200N","271N","Pratt & Whitney","PW1000G","N/A","(1127G-JM)","-","XA-VRK","9166","In Service","09/02/2019","","Volaris","Latin America","Mexico","+52-55-1102-8000","-","JIN SHAN 22 IRELAND COMPANY LTD.","1",,,"17998","7337","6.20","2"
"Airbus","A320-200N","200N","251N","CFM","LEAP","1A","1A26","-","N938AV","9238","In Service","03/09/2020","09/16/2027","Avianca","Latin America","Colombia","+57-601-371-5901","preferencia@avianca.com","WILMINGTON TRUST COMPANY [TRUSTEE]","1",,,"13435","6208","5.70","2"
"Airbus","A320-200N","200N","251N","CFM","LEAP","1A","1A26","-","CC-AZO","9317","In Service","10/30/2019","","Sky Airline","Latin America","Chile","+56-600-600-2828 (Call Center)","empresas@skyairline.cl","ADHAN AIRCRAFT LEASING 2 LTD.","1",,,"14646","9446","6.10","2"
"Airbus","A320-200N","200N","271N","Pratt & Whitney","PW1000G","N/A","(1127G-JM)","-","PR-XBF","9324","In Service","12/12/2019","","LATAM Brasil","Latin America","Brazil","+55-11-5582-8711","-","FGL AIRCRAFT IRELAND LTD.","1",,,"15133","9338","6.10","2"
"Airbus","A320-200N","200N","251N","CFM","LEAP","1A","1A26","-","CC-AZR","9397","In Service","12/16/2019","","Sky Airline","Latin America","Chile","+56-600-600-2828 (Call Center)","empresas@skyairline.cl","ADHAN AIRCRAFT LEASING 2 LTD.","1",,,"16055","9840","6.00","2"
"Airbus","A321-200N","200N","271NX","Pratt & Whitney","PW1000G","N/A","(1133G-JM)","-","XA-VBA","9487","In Service","06/26/2020","","VIVA","Latin America","Mexico","+52-8182-150150","contactoarco@vivaaerobus.com","VMO AIRCRAFT LEASING 28 (IRELAND) LTD.","1",,,"14158","8439","5.40","2"
"Airbus","A321-200N","200N","271NY (XLR)","Pratt & Whitney","PW1000G","N/A","(1133GR-JM)","-","CC-...","JA1015","On Order","08/15/2028","","JetSMART Airlines SpA","Latin America","Chile","+56-2-27-31-8787","-","JETSMART AIRLINES",,"1",,"0","0","0.00","2"
"Airbus","A320-200N","200N","251N","CFM","LEAP","1A","1A26","-","CC-DBF","10034","In Service","02/26/2021","","Sky Airline","Latin America","Chile","+56-600-600-2828 (Call Center)","empresas@skyairline.cl","OXNARDS VIEW LTD.","1",,,"10660","6167","4.70","2"
"Airbus","A321-200N","200N","271NX","Pratt & Whitney","PW1000G","N/A","(1133G-JM)","-","CC-...","KK1066","On Order","01/15/2029","","LATAM Chile","Latin America","Chile","+56-2-687-2400","customerservice@lan.com","LAN AIRLINES",,"1",,"0","0","0.00","2"
"Airbus","A321-200N","200N","271NX","Pratt & Whitney","PW1000G","N/A","(1133G-JM)","-","CC-...","KK1067","On Order","02/15/2029","","LATAM Chile","Latin America","Chile","+56-2-687-2400","customerservice@lan.com","LAN AIRLINES",,"1",,"0","0","0.00","2"
"Airbus","A321-200N","200N","271NX","Pratt & Whitney","PW1000G","N/A","(1133G-JM)","-","CC-...","KK1068","On Order","06/15/2029","","LATAM Chile","Latin America","Chile","+56-2-687-2400","customerservice@lan.com","LAN AIRLINES",,"1",,"0","0","0.00","2"
"Airbus","A321-200N","200N","271NX","Pratt & Whitney","PW1000G","N/A","(1133G-JM)","-","CC-...","KK1069","On Order","08/15/2029","","LATAM Chile","Latin America","Chile","+56-2-687-2400","customerservice@lan.com","LAN AIRLINES",,"1",,"0","0","0.00","2"
"Airbus","A321-200N","200N","271NX","Pratt & Whitney","PW1000G","N/A","(1133G-JM)","-","CC-...","KK1071","On Order","12/15/2029","","LATAM Chile","Latin America","Chile","+56-2-687-2400","customerservice@lan.com","LAN AIRLINES",,"1",,"0","0","0.00","2"
"Airbus","A321-200N","200N","271NX","Pratt & Whitney","PW1000G","N/A","(1133G-JM)","-","CC-...","KK1077","On Order","12/15/2030","","LATAM Chile","Latin America","Chile","+56-2-687-2400","customerservice@lan.com","LAN AIRLINES",,"1",,"0","0","0.00","2"
"Airbus","A321-200N","200N","271NX","Pratt & Whitney","PW1000G","N/A","(1133G-JM)","-","XA-...","VU1041","On Order","11/15/2025","","Volaris","Latin America","Mexico","+52-55-1102-8000","-","VOLARIS",,"1",,"0","0","0.00","2"
"Airbus","A321-200N","200N","271NX","Pratt & Whitney","PW1000G","N/A","(1133G-JM)","-","XA-...","VU1043","On Order","01/15/2026","","Volaris","Latin America","Mexico","+52-55-1102-8000","-","VOLARIS",,"1",,"0","0","0.00","2"
"Airbus","A321-200N","200N","271NX","Pratt & Whitney","PW1000G","N/A","(1133G-JM)","-","XA-...","VU1053","On Order","06/15/2027","","Volaris","Latin America","Mexico","+52-55-1102-8000","-","VOLARIS",,"1",,"0","0","0.00","2"
"Airbus","A321-200N","200N","271NX","Pratt & Whitney","PW1000G","N/A","(1133G-JM)","-","XA-...","VU1062","On Order","10/15/2028","","Volaris","Latin America","Mexico","+52-55-1102-8000","-","VOLARIS",,"1",,"0","0","0.00","2"
"Airbus","A321-200N","200N","271NX","Pratt & Whitney","PW1000G","N/A","(1133G-JM)","-","XA-...","VU1072","On Order","04/15/2030","","Volaris","Latin America","Mexico","+52-55-1102-8000","-","VOLARIS",,"1",,"0","0","0.00","2"
"Airbus","A321-200N","200N","271NX","Pratt & Whitney","PW1000G","N/A","(1133G-JM)","-","XA-...","VU1073","On Order","05/15/2030","","Volaris","Latin America","Mexico","+52-55-1102-8000","-","VOLARIS",,"1",,"0","0","0.00","2"
"Airbus","A321-200N","200N","271NX","Pratt & Whitney","PW1000G","N/A","(1133G-JM)","-","CC-...","KK1087","On Order","09/15/2027","","LATAM Chile","Latin America","Chile","+56-2-687-2400","customerservice@lan.com","LAN AIRLINES",,"1",,"0","0","0.00","2"
"Airbus","A321-200N","200N","271NX","Pratt & Whitney","PW1000G","N/A","(1133G-JM)","-","CC-...","KK1089","On Order","12/15/2027","","LATAM Chile","Latin America","Chile","+56-2-687-2400","customerservice@lan.com","LAN AIRLINES",,"1",,"0","0","0.00","2"
"Airbus","A321-200N","200N","271NX","Pratt & Whitney","PW1000G","N/A","(1133G-JM)","-","CC-...","KK1091","On Order","04/15/2028","","LATAM Chile","Latin America","Chile","+56-2-687-2400","customerservice@lan.com","LAN AIRLINES",,"1",,"0","0","0.00","2"
"Airbus","A321-200N","200N","271NX","Pratt & Whitney","PW1000G","N/A","(1133G-JM)","-","CC-AWY","11419","Stored","06/28/2023","","JetSMART Airlines SpA","Latin America","Chile","+56-2-27-31-8787","-","WILMINGTON TRUST SP SVCS (DUB) [TRUSTEE]",,,"1","2221","1105","2.40","2"
"Airbus","A330-900","900","941","Rolls-Royce","TRENT","7000","7000-72","-","PR-...","UX9055","On Order","02/15/2027","","Azul Linhas Aereas Brasileiras S.A.","Latin America","Brazil","+55-11-4003-1118 (General)","imprensa@voeazul.com.br (Media Rel.)","UNDETERMINED",,"1",,"0","0","0.00","2"
"Airbus","A320-200N","200N","251N","CFM","LEAP","1A","1A26","-","N931AV","11714","In Service","12/18/2023","12/18/2035","Avianca","Latin America","Colombia","+57-601-371-5901","preferencia@avianca.com","BANK OF UTAH [TRUSTEE]","1",,,"7583","1980","2.00","2"
"Airbus","A321-200N","200N","271NX","Pratt & Whitney","PW1000G","N/A","(1133G-JM)","-","CC-...","LA1022","On Order","07/15/2031","","LATAM Chile","Latin America","Chile","+56-2-687-2400","customerservice@lan.com","LAN AIRLINES",,"1",,"0","0","0.00","2"
"Airbus","A321-200N","200N","251NX","CFM","LEAP","1A","1A32","-","CC-DCF","11809","In Service","04/12/2024","","Sky Airline","Latin America","Chile","+56-600-600-2828 (Call Center)","empresas@skyairline.cl","ACG ACQUISITION 11809 LLC","1",,,"4426","2340","1.70","2"
"Airbus","A320-200N","200N","271N","Pratt & Whitney","PW1000G","N/A","(1127G-JM)","-","CC-DIR","12283","In Service","12/23/2024","","JetSMART Airlines SpA","Latin America","Chile","+56-2-27-31-8787","-","BOC AVIATION LTD.","1",,,"2387","1676","0.90","2"
"Airbus","A321-200N","200N","271NX","Pratt & Whitney","PW1000G","N/A","(1133G-JM)","-","CC-DIS","12430","In Service","04/24/2025","","JetSMART Airlines SpA","Latin America","Chile","+56-2-27-31-8787","-","UMBF TRUST/AGENCY (IRELAND)LTD [TRUSTEE]","1",,,"1163","691","0.70","2"
"Airbus","A320-200N","200N","271N","Pratt & Whitney","PW1000G","N/A","(1127G-JM)","-","XA-VUU","12628","In Service","07/10/2025","","Volaris","Latin America","Mexico","+52-55-1102-8000","-","JACKSON SQUARE AVIATION","1",,,"75","40","0.40","2"
"Airbus","A330-200","200","243","Rolls-Royce","TRENT","700","772B-60","Honeywell (Garrett) GTCP331-350C","LV-KHU","1223","In Service","05/06/2011","","Aerolineas Argentinas S.A.","Latin America","Argentina","+54-11-5199-3555","marketing@aerolineas.com.ar (Sales/Mkt)","BANK OF UTAH [TRUSTEE]","1",,,"43802","6383","14.60","2"
"Airbus","A320-200","200","214","CFM","CFM56","5B","5B4/3","-","PR-MHR","3313","In Service","11/21/2007","","LATAM Brasil","Latin America","Brazil","+55-11-5582-8711","-","LATAM AIRLINES GROUP S.A.","1",,,"57367","35940","18.10","2"
"Airbus","A320-200","200","214","CFM","CFM56","5B","5B4/3","-","PR-MHW","3630","In Service","10/22/2008","","LATAM Brasil","Latin America","Brazil","+55-11-5582-8711","-","LATAM AIRLINES GROUP S.A.","1",,,"50233","32274","17.20","2"
"Airbus","A320-200","200","214","CFM","CFM56","5B","5B4/3","-","N955AV","3835","In Service","03/30/2009","02/07/2027","Regional Express Américas S.A.S.","Latin America","Colombia","-","-","WILMINGTON TRUST COMPANY [TRUSTEE]","1",,,"49140","24733","16.70","2"
"Airbus","A320-200","200","214","CFM","CFM56","5B","5B4/3","-","N961AV","3961","In Service","07/07/2009","05/20/2027","Avianca","Latin America","Colombia","+57-601-371-5901","preferencia@avianca.com","WILMINGTON TRUST COMPANY [TRUSTEE]","1",,,"39353","34284","16.40","2"
"Airbus","A320-200","200","214","CFM","CFM56","5B","5B4/3","-","N451AV","4051","In Service","10/15/2009","","Avianca","Latin America","Colombia","+57-601-371-5901","preferencia@avianca.com","AIRCOL 12","1",,,"38744","33604","16.20","2"
"Airbus","A320-200","200","214","CFM","CFM56","5B","5B4/3","-","HC-CSF","4100","In Service","11/18/2009","","Avianca-Ecuador S.A.","Latin America","Ecuador","+593-2-330-1490 (Airport)","customerservice@aerogal.com.ec (Customer Service)","NEWPORT LEASING (CAYMAN) 4100 LTD.","1",,,"37101","32700","16.10","2"
"Airbus","A320-200","200","214","CFM","CFM56","5B","5B4/3","-","N411AE","4411","In Service","09/22/2010","08/29/2028","Avianca","Latin America","Colombia","+57-601-371-5901","preferencia@avianca.com","BANK OF UTAH [TRUSTEE]","1",,,"36146","24188","15.20","2"
"Airbus","A320-200","200","214(W)","CFM","CFM56","5B","5B4/3","-","CC-BFI","5483","In Service","03/14/2013","","LATAM Chile","Latin America","Chile","+56-2-687-2400","customerservice@lan.com","GAVIOTA LEASING LTD.","1",,,"36353","24668","12.70","2"
"Airbus","A320-200","200","214(W)","CFM","CFM56","5B","5B4/3","-","N728AV","6209","In Service","09/02/2014","07/31/2029","Avianca","Latin America","Colombia","+57-601-371-5901","preferencia@avianca.com","BANK OF UTAH [TRUSTEE]","1",,,"23507","20379","11.30","2"
"Airbus","A320-200","200","214(W)","CFM","CFM56","5B","5B4/3","-","HK-5407","6280","In Service","10/27/2014","","Avianca","Latin America","Colombia","+57-601-371-5901","preferencia@avianca.com","BANK OF UTAH [TRUSTEE]","1",,,"22722","17126","11.20","2"
"Airbus","A321-200N","200N","251NX","CFM","LEAP","1A","1A32","-","PR-...","AD0012","On Order","08/15/2029","","Azul Linhas Aereas Brasileiras S.A.","Latin America","Brazil","+55-11-4003-1118 (General)","imprensa@voeazul.com.br (Media Rel.)","UNDETERMINED",,"1",,"0","0","0.00","2"
"Airbus","A321-200N","200N","251NX","CFM","LEAP","1A","1A32","-","PR-...","AD0013","On Order","11/15/2029","","Azul Linhas Aereas Brasileiras S.A.","Latin America","Brazil","+55-11-4003-1118 (General)","imprensa@voeazul.com.br (Media Rel.)","UNDETERMINED",,"1",,"0","0","0.00","2"
"Airbus","A321-200N","200N","251NX","CFM","LEAP","1A","1A32","-","PR-...","AD1004","On Order","02/15/2031","","Azul Linhas Aereas Brasileiras S.A.","Latin America","Brazil","+55-11-4003-1118 (General)","imprensa@voeazul.com.br (Media Rel.)","UNDETERMINED",,"1",,"0","0","0.00","2"
"Airbus","A321-200N","200N","271NX","Pratt & Whitney","PW1000G","N/A","(1133G-JM)","-","PS-LBA","11524","In Service","10/30/2023","","LATAM Brasil","Latin America","Brazil","+55-11-5582-8711","-","BANK OF UTAH [TRUSTEE]","1",,,"0","0","2.10","2"
"Airbus","A321-200N","200N","271NX","Pratt & Whitney","PW1000G","N/A","(1133G-JM)","-","CC-...","LA0100","On Order","07/15/2026","","LATAM Chile","Latin America","Chile","+56-2-687-2400","customerservice@lan.com","LAN AIRLINES",,"1",,"0","0","0.00","2"
"Airbus","A320-200N","200N","271N","Pratt & Whitney","PW1000G","N/A","(1127G-JM)","-","CC-...","LA0126","On Order","07/15/2026","","LATAM Chile","Latin America","Chile","+56-2-687-2400","customerservice@lan.com","LAN AIRLINES",,"1",,"0","0","0.00","2"
"Airbus","A320-200N","200N","271N","Pratt & Whitney","PW1000G","N/A","(1127G-JM)","-","XA-VSS","10873","Stored","08/26/2022","","Volaris","Latin America","Mexico","+52-55-1102-8000","-","MAPLES OWNER TRUSTEES IRELAND [TRUSTEE]",,,"1","8269","3777","3.20","2"
"Airbus","A340-600","600","642","Rolls-Royce","TRENT","500","556-61","Honeywell 331-600A","YV3535","0416","In Service","11/29/2002","","Conviasa","Latin America","Venezuela","+58-295-264-4019","-","CONVIASA","1",,,"67932","9152","23.10","4"
"Airbus","A330-200","200","243","Rolls-Royce","TRENT","700","772B-60","Honeywell (Garrett) GTCP331-350C","PR-AIN","0975","In Service","01/13/2009","","Azul Linhas Aereas Brasileiras S.A.","Latin America","Brazil","+55-11-4003-1118 (General)","imprensa@voeazul.com.br (Media Rel.)","UMB BANK [TRUSTEE]","1",,,"65482","10714","17.00","2"
"Airbus","A320-200","200","214","CFM","CFM56","5B","5B4/3","-","PR-MYI","4446","In Service","09/27/2010","","LATAM Brasil","Latin America","Brazil","+55-11-5582-8711","-","LATAM AIRLINES GROUP S.A.","1",,,"45688","29325","15.20","2"
"Airbus","A320-200N","200N","251N","CFM","LEAP","1A","1A26","-","N...AV","AT0074","On Order","03/15/2026","","Avianca","Latin America","Colombia","+57-601-371-5901","preferencia@avianca.com","AVIANCA",,"1",,"0","0","0.00","2"
"Airbus","A320-200N","200N","251N","CFM","LEAP","1A","1A26","-","N...AV","AT0080","On Order","09/15/2026","","Avianca","Latin America","Colombia","+57-601-371-5901","preferencia@avianca.com","AVIANCA",,"1",,"0","0","0.00","2"
"Airbus","A320-200N","200N","251N","CFM","LEAP","1A","1A26","-","N...AV","AT0082","On Order","11/15/2026","","Avianca","Latin America","Colombia","+57-601-371-5901","preferencia@avianca.com","AVIANCA",,"1",,"0","0","0.00","2"
"Airbus","A320-200N","200N","251N","CFM","LEAP","1A","1A26","-","N...AV","AT0087","On Order","04/15/2027","","Avianca","Latin America","Colombia","+57-601-371-5901","preferencia@avianca.com","AVIANCA",,"1",,"0","0","0.00","2"
"Airbus","A320-200N","200N","251N","CFM","LEAP","1A","1A26","-","N...AV","AT0096","On Order","11/15/2027","","Avianca","Latin America","Colombia","+57-601-371-5901","preferencia@avianca.com","AVIANCA",,"1",,"0","0","0.00","2"
"Airbus","A320-200N","200N","251N","CFM","LEAP","1A","1A26","-","N...AV","AT0104","On Order","07/15/2028","","Avianca","Latin America","Colombia","+57-601-371-5901","preferencia@avianca.com","AVIANCA",,"1",,"0","0","0.00","2"
"Airbus","A320-200N","200N","251N","CFM","LEAP","1A","1A26","-","N...AV","AT0112","On Order","03/15/2029","","Avianca","Latin America","Colombia","+57-601-371-5901","preferencia@avianca.com","AVIANCA",,"1",,"0","0","0.00","2"
"Airbus","A320-200N","200N","251N","CFM","LEAP","1A","1A26","-","N...AV","AT0118","On Order","07/15/2029","","Avianca","Latin America","Colombia","+57-601-371-5901","preferencia@avianca.com","AVIANCA",,"1",,"0","0","0.00","2"
"Airbus","A320-200N","200N","251N","CFM","LEAP","1A","1A26","-","N...AV","AT0120","On Order","09/15/2029","","Avianca","Latin America","Colombia","+57-601-371-5901","preferencia@avianca.com","AVIANCA",,"1",,"0","0","0.00","2"
"Airbus","A320-200","200","214(W)","CFM","CFM56","5B","5B4/3","-","PR-TYV","6876","In Service","12/29/2015","","LATAM Brasil","Latin America","Brazil","+55-11-5582-8711","-","MAVERICK AVIATION TL III (B) LTD.","1",,,"24930","14305","10.00","2"
"Airbus","A330-200","200","243","Rolls-Royce","TRENT","700","772B-60","Honeywell (Garrett) GTCP331-350C","CP-3214","1306","In Service","04/25/2012","","Boliviana de Aviacion","Latin America","Bolivia","+591-4-4114643","ventasweb@boa.bo","MEGANE TOP COMPANY LTD.","1",,,"34672","7848","13.70","2"
