"Aircraft Manufacturer","Aircraft Type","Aircraft Model Variant","Aircraft Variant Detail","Engine Manufacturer","Engine Type","Engine Model Variant","Engine Variant Detail","APU Full Name","Aircraft Registration Number","Aircraft Serial Number","Aircraft Status","Aircraft Delivery Date","Aircraft Lease Termination Date","Operator","Operator Region","Operator Country","Operator Phone","Operator Email","Registered Owner/Manager","In Service","On Order","Stored","Hours","Cycles","Age (Since Delivery)","Number of Engines for Operators"
"Airbus","A319-100","100","112","CFM","CFM56","5B","5B6/2P","-","OH-LVC","1309","In Service","08/31/2000","","Finnair Oyj","Western Europe","Finland","+358-9-81881","-","FINNAIR AIRCRAFT FINANCE LTD.","1",,,"63856","38190","25.20","2"
"Airbus","A320-200N","200N","251N","CFM","LEAP","1A","1A26","-","CS-TVI","10338","In Service","04/16/2021","","TAP Portugal","Western Europe","Portugal","+351-21-841-6016","fale.connosco@tap.pt","BOC AVIATION (UK) LTD.","1",,,"13995","5557","4.70","2"
"Airbus","A320-200N","200N","251N","CFM","LEAP","1A","1A26","-","CS-...","TP0039","On Order","06/15/2027","","TAP Portugal","Western Europe","Portugal","+351-21-841-6016","fale.connosco@tap.pt","TAP AIR PORTUGAL",,"1",,"0","0","0.00","2"
"Airbus","A320-200N","200N","251N","CFM","LEAP","1A","1A26","-","CS-...","TP1021","On Order","09/15/2026","","TAP Portugal","Western Europe","Portugal","+351-21-841-6016","fale.connosco@tap.pt","TAP AIR PORTUGAL",,"1",,"0","0","0.00","2"
"Airbus","A321-200N","200N","251NX","CFM","LEAP","1A","1A32","-","CS-...","TP1022","On Order","11/15/2026","","TAP Portugal","Western Europe","Portugal","+351-21-841-6016","fale.connosco@tap.pt","TAP AIR PORTUGAL",,"1",,"0","0","0.00","2"
"Airbus","A330-900","900","941","Rolls-Royce","TRENT","7000","7000-72","-","CS-...","TP3913","On Order","07/15/2027","","TAP Portugal","Western Europe","Portugal","+351-21-841-6016","fale.connosco@tap.pt","TAP AIR PORTUGAL",,"1",,"0","0","0.00","2"
"Airbus","A320-200","200","214(W)","CFM","CFM56","5B","5B4/3","-","D-AIUU","7158","In Service","05/19/2016","","Discover Airlines","Western Europe","Germany","+49-30-915-88-620 (Call Center)","discover.presse@lufthansa-group.com (Media Enquiries)","LUFTHANSA","1",,,"21252","13074","9.60","2"
"Airbus","A320-200","200","214(W)","CFM","CFM56","5B","5B4/3","-","9H-EWI","7210","In Service","06/21/2016","","Eurowings Europe Ltd.","Western Europe","Malta","-","-","LUFTHANSA","1",,,"18026","9793","9.40","2"
"Airbus","A320-200","200","214(W)","CFM","CFM56","5B","5B4/3","-","D-AEWJ","7216","In Service","06/27/2016","","Eurowings GmbH","Western Europe","Germany","+49-231-9245-7700","contact@eurowings.com","LUFTHANSA","1",,,"18950","9989","9.40","2"
"Airbus","A320-200","200","214(W)","CFM","CFM56","5B","5B4/3","-","G-EZPE","7044","In Service","03/16/2016","","easyJet Airlines Co., Ltd.","Western Europe","United Kingdom","+44-1582-525252","easyjet@mailnj.custhelp.com","EASYJET","1",,,"27286","13765","9.70","2"
"Airbus","A320-200N","200N","251N","CFM","LEAP","1A","1A26","-","TC-NBD","7162","In Service","08/26/2016","","Pegasus Airlines","Western Europe","Turkey","+90-212-697-7777","-","PEGASUS AIRLINES","1",,,"32527","17514","9.30","2"
"Airbus","A320-200","200","214(W)","CFM","CFM56","5B","5B4/3","-","D-AIUW","7251","In Service","08/30/2016","","Discover Airlines","Western Europe","Germany","+49-30-915-88-620 (Call Center)","discover.presse@lufthansa-group.com (Media Enquiries)","LUFTHANSA","1",,,"20476","11815","9.30","2"
"Airbus","A320-200","200","214(W)","CFM","CFM56","5B","5B4/3","-","OE-IVQ","7228","In Service","07/07/2016","","easyJet Airlines Co., Ltd.","Western Europe","United Kingdom","+44-1582-525252","easyjet@mailnj.custhelp.com","EASYJET","1",,,"25206","13480","9.40","2"
"Airbus","A350-900","900","941","Rolls-Royce","TRENT","XWB","XWB-84","Honeywell HGT1700","OH-LWL","0134","In Service","09/22/2017","","Finnair Oyj","Western Europe","Finland","+358-9-81881","-","AERCAP B.V.","1",,,"34962","3937","8.20","2"
"Airbus","A220-100","100","171","Pratt & Whitney","PW1000G","N/A","(1524G)","Honeywell (Allied Signal) GTCP131-9C","HB-JBE","50014","In Service","12/20/2016","","Swiss International Air Lines Ltd.","Western Europe","Switzerland","+41-61-582-0000","-","LHAMI LEASING LTD.","1",,,"16317","14266","8.90","2"
"Airbus","A220-100","100","171","Pratt & Whitney","PW1000G","N/A","(1524G)","Honeywell (Allied Signal) GTCP131-9C","HB-JBH","50017","In Service","05/08/2017","","Swiss International Air Lines Ltd.","Western Europe","Switzerland","+41-61-582-0000","-","LHAMI LEASING LTD.","1",,,"15864","13780","8.60","2"
"Airbus","A320-200N","200N","271N","Pratt & Whitney","PW1000G","N/A","(1127G-JM)","-","VP-CET","7330","Stored","01/31/2017","","SMBC Aviation Capital","Western Europe","Ireland","+353-1-859-9000 (General)","info@smbc.aero (General)","NARMADA AVIATION LEASING LTD.",,,"1","15472","9448","8.80","2"
"Airbus","A320-200","200","214(W)","CFM","CFM56","5B","5B4/3","-","HB-JXV","7410","In Service","11/15/2016","","easyJet Switzerland S.A.","Western Europe","Switzerland","+41-22-717-8820","-","EASYJET","1",,,"24696","13263","9.00","2"
"Airbus","A320-200","200","214(W)","CFM","CFM56","5B","5B4/3","-","G-EZPV","7537","In Service","02/06/2017","","easyJet Airlines Co., Ltd.","Western Europe","United Kingdom","+44-1582-525252","easyjet@mailnj.custhelp.com","EASYJET","1",,,"22881","13742","8.80","2"
"Airbus","A320-200","200","214(W)","CFM","CFM56","5B","5B4/3","-","OE-IJV","7597","In Service","02/28/2017","","easyJet Airlines Co., Ltd.","Western Europe","United Kingdom","+44-1582-525252","easyjet@mailnj.custhelp.com","EASYJET","1",,,"21942","13983","8.70","2"
"Airbus","A220-100","100","171","Pratt & Whitney","PW1000G","N/A","(1524G)","Honeywell (Allied Signal) GTCP131-9C","HB-JBG","50016","Stored","03/30/2017","","Swiss International Air Lines Ltd.","Western Europe","Switzerland","+41-61-582-0000","-","LHAMI LEASING LTD.",,,"1","12909","11396","8.70","2"
"Airbus","A220-100","100","171","Pratt & Whitney","PW1000G","N/A","(1524G)","Honeywell (Allied Signal) GTCP131-9C","HB-JBI","50018","In Service","06/28/2019","","Swiss International Air Lines Ltd.","Western Europe","Switzerland","+41-61-582-0000","-","LHAMI LEASING LTD.","1",,,"11393","9172","8.10","2"
"Airbus","A321-200N","200N","271NX","Pratt & Whitney","PW1000G","N/A","(1133G-JM)","-","TC-...","GE0412","On Order","07/15/2027","","Turkish Airlines, Inc.","Western Europe","Turkey","+90-212-463-6363","ocihelp@thy.com (Online check-in Call Center)","UNDETERMINED",,"1",,"0","0","0.00","2"
"Airbus","A321-200N","200N","271NX","Pratt & Whitney","PW1000G","N/A","(1133G-JM)","-","TC-...","GE0414","On Order","08/15/2027","","Turkish Airlines, Inc.","Western Europe","Turkey","+90-212-463-6363","ocihelp@thy.com (Online check-in Call Center)","UNDETERMINED",,"1",,"0","0","0.00","2"
"Airbus","A321-200N","200N","271NX","Pratt & Whitney","PW1000G","N/A","(1133G-JM)","-","TC-...","GE0420","On Order","11/15/2027","","Turkish Airlines, Inc.","Western Europe","Turkey","+90-212-463-6363","ocihelp@thy.com (Online check-in Call Center)","UNDETERMINED",,"1",,"0","0","0.00","2"
"Airbus","A321-200N","200N","271NX","Pratt & Whitney","PW1000G","N/A","(1133G-JM)","-","9H-WBL","10659","Stored","10/18/2021","","Wizz Air Malta Ltd.","Western Europe","Malta","-","-","JPA NO. 191 COMPANY LTD.",,,"1","9229","3762","4.10","2"
"Airbus","A321-200N","200N","271NX","Pratt & Whitney","PW1000G","N/A","(1133G-JM)","-","9H-WAD","11066","In Service","10/07/2022","","Wizz Air Malta Ltd.","Western Europe","Malta","-","-","DYNAM AVIATION","1",,,"7441","3326","3.20","2"
"Airbus","A321-200N","200N","271NX","Pratt & Whitney","PW1000G","N/A","(1133G-JM)","-","9H-WAE","11061","Stored","12/22/2022","","Wizz Air Malta Ltd.","Western Europe","Malta","-","-","WIZZ AIR HUNGARY",,,"1","4986","2096","2.90","2"
"Airbus","A321-200N","200N","271NX","Pratt & Whitney","PW1000G","N/A","(1133G-JM)","-","9H-WDU","11580","In Service","08/24/2023","","Wizz Air Malta Ltd.","Western Europe","Malta","-","-","JP LEASE PRODUCTS & SERVICES LTD.","1",,,"8112","3654","2.30","2"
"Airbus","A321-200N","200N","271NX","Pratt & Whitney","PW1000G","N/A","(1133G-JM)","-","9H-WDZ","11487","In Service","10/12/2023","","Wizz Air Malta Ltd.","Western Europe","Malta","-","-","WIZZ AIR HUNGARY","1",,,"8130","3136","2.20","2"
"Airbus","A321-200N","200N","271NX","Pratt & Whitney","PW1000G","N/A","(1133GA-JM)","-","9H-WNH","11778","In Service","03/27/2024","","Wizz Air Malta Ltd.","Western Europe","Malta","-","-","NOMURA BABCOCK & BROWN COMPANY LTD.","1",,,"5850","2810","1.70","2"
"Airbus","A320-200","200","214(W)","CFM","CFM56","5B","5B4/3","-","OE-INH","7904","In Service","12/12/2017","","easyJet Airlines Co., Ltd.","Western Europe","United Kingdom","+44-1582-525252","easyjet@mailnj.custhelp.com","EASYJET","1",,,"20739","12540","8.00","2"
"Airbus","A321-200N","200N","271NX/LR","Pratt & Whitney","PW1000G","N/A","(1133GA-JM)","-","TF-...","CD0025","On Order","02/15/2026","","Icelandair Group","Western Europe","Iceland","+354-50-50300","info@icelandairgroup.is (General)","UNDETERMINED",,"1",,"0","0","0.00","2"
"Airbus","A321-200N","200N","271NX","Pratt & Whitney","PW1000G","N/A","(1133G-JM)","-","F-WHUV","11947","Stored","06/23/2025","","Airbus Financial Services Ltd.","Western Europe","Ireland","+353-1-790-5500","-","DELTA AIR LINES",,,"1","4","3","1.30","2"
"Airbus","A321-200","200","212","CFM","CFM56","5B","5B1/P","-","F-GTAM","1859","In Service","01/21/2003","","Air France","Western Europe","France","+33-1-4156-7800","-","AIR FRANCE","1",,,"47729","33609","23.00","2"
"Airbus","A320-200N","200N","271N","Pratt & Whitney","PW1000G","N/A","(1127G-JM)","-","PH-...","IL0502","On Order","01/15/2027","","AerCap Holdings NV","Western Europe","Ireland","+353-1-819-2010 (General)","contact@aercap.com (General)","AERCAP B.V.",,"1",,"0","0","0.00","2"
"Airbus","A321-200N","200N","271NX","Pratt & Whitney","PW1000G","N/A","(1133G-JM)","-","SX-...","AE0037","On Order","03/15/2026","","Aegean Airlines","Western Europe","Greece","+30-210-626-1000","contact@aegeanair.com","AEGEAN AIRLINES",,"1",,"0","0","0.00","2"
"Airbus","A321-200N","200N","271NX","Pratt & Whitney","PW1000G","N/A","(1133G-JM)","-","CC-...","JA0025","On Order","01/15/2028","","Avolon","Western Europe","Ireland","+353-1-231-5800 (General)","info@avolon.aero (General)","AVOLON",,"1",,"0","0","0.00","2"
"Airbus","A320-200N","200N","271N","Pratt & Whitney","PW1000G","N/A","(1127G-JM)","-","CC-...","JA0042","On Order","06/15/2029","","Avolon","Western Europe","Ireland","+353-1-231-5800 (General)","info@avolon.aero (General)","AVOLON",,"1",,"0","0","0.00","2"
"Airbus","A320-200N","200N","271N","Pratt & Whitney","PW1000G","N/A","(1127G-JM)","-","CC-...","JA0043","On Order","08/15/2029","","Avolon","Western Europe","Ireland","+353-1-231-5800 (General)","info@avolon.aero (General)","AVOLON",,"1",,"0","0","0.00","2"
"Airbus","A321-200N","200N","251NX","CFM","LEAP","1A","1A32","-","TC-RDM","11324","In Service","03/07/2024","","Pegasus Airlines","Western Europe","Turkey","+90-212-697-7777","-","PEGASUS AIRLINES","1",,,"5873","3005","1.70","2"
"Airbus","A321-200N","200N","251NX","CFM","LEAP","1A","1A32","-","TC-RFC","11980","In Service","06/28/2024","","Pegasus Airlines","Western Europe","Turkey","+90-212-697-7777","-","PEGASUS AIRLINES","1",,,"4879","2361","1.40","2"
"Airbus","A321-200N","200N","251NX","CFM","LEAP","1A","1A32","-","TC-RFD","12008","In Service","11/01/2024","","Pegasus Airlines","Western Europe","Turkey","+90-212-697-7777","-","PEGASUS AIRLINES","1",,,"3398","1638","1.20","2"
"Airbus","A321-200N","200N","251NX","CFM","LEAP","1A","1A32","-","TC-RFK","12124","In Service","12/16/2024","","Pegasus Airlines","Western Europe","Turkey","+90-212-697-7777","-","PEGASUS AIRLINES","1",,,"2886","1419","1.00","2"
"Airbus","A321-200N","200N","271NX","Pratt & Whitney","PW1000G","N/A","(1133GA-JM)","-","9H-WMJ","12756","In Service","08/28/2025","","Wizz Air Malta Ltd.","Western Europe","Malta","-","-","AVIATION CAPITAL GROUP LLC","1",,,"29","17","0.20","2"
"Airbus","A320-200N","200N","251N","CFM","LEAP","1A","1A26","-","TC-NBP","8113","In Service","02/22/2018","","Pegasus Airlines","Western Europe","Turkey","+90-212-697-7777","-","PEGASUS AIRLINES","1",,,"26927","14945","7.70","2"
"Airbus","A320-200N","200N","251N","CFM","LEAP","1A","1A26","-","EC-MXY","8256","In Service","06/20/2018","","Iberia Airlines of Spain SA","Western Europe","Spain","+34-91-587-8787","-","IBERIA","1",,,"18850","10993","7.40","2"
"Airbus","A320-200N","200N","271N","Pratt & Whitney","PW1000G","N/A","(1127GA-JM)","-","SX-NEE","10901","Stored","06/30/2022","","Aegean Airlines","Western Europe","Greece","+30-210-626-1000","contact@aegeanair.com","SMBC AVIATION CAPITAL LTD.",,,"1","4252","2340","3.40","2"
"Airbus","A320-200N","200N","251N","CFM","LEAP","1A","1A26","-","EI-SIV","11206","In Service","03/30/2023","","Scandinavian Airlines Connect Ltd.","Western Europe","Ireland","-","-","SCANDINAVIAN AIRLINES SYSTEM","1",,,"7581","4300","2.70","2"
"Airbus","A320-200N","200N","251N","CFM","LEAP","1A","1A26","-","EI-SIY","11319","In Service","02/21/2023","","Scandinavian Airlines Connect Ltd.","Western Europe","Ireland","-","-","SCANDINAVIAN AIRLINES SYSTEM","1",,,"7759","4323","2.80","2"
"Airbus","A320-200N","200N","251N","CFM","LEAP","1A","1A26","-","SE-RUP","12066","In Service","04/29/2024","","Scandinavian Airlines System","Western Europe","Sweden","+46-8-797-0000","-","AVIATION CAPITAL GROUP LLC","1",,,"3987","2519","1.60","2"
"Airbus","A320-200N","200N","251N","CFM","LEAP","1A","1A26","-","SE-RZE","12166","In Service","07/11/2024","","Scandinavian Airlines System","Western Europe","Sweden","+46-8-797-0000","-","BOC AVIATION LTD.","1",,,"3403","2183","1.40","2"
"Airbus","A320-200N","200N","251N","CFM","LEAP","1A","1A26","-","EI-SCF","12528","In Service","04/29/2025","","Scandinavian Airlines Connect Ltd.","Western Europe","Ireland","-","-","SCANDINAVIAN AIRLINES SYSTEM","1",,,"1256","803","0.60","2"
"Airbus","A320-200N","200N","251N","CFM","LEAP","1A","1A26","-","SE-RZC","12732","In Service","09/30/2025","","Scandinavian Airlines System","Western Europe","Sweden","+46-8-797-0000","-","UMB BANK [TRUSTEE]","1",,,"0","0","0.20","2"
"Airbus","A350-1000","1000","1041","Rolls-Royce","TRENT","XWB","XWB-97","Honeywell HGT1700","G-XWBA","0326","In Service","07/25/2019","","British Airways PLC","Western Europe","United Kingdom","+44-844-493-0748","press.office@ba.com","NBB BRISTOL LEASE COMPANY LTD.","1",,,"23336","3010","6.30","2"
"Airbus","A330-300","300","302","GE","CF6","80E","80E1A4B","Honeywell (Garrett) GTCP331-350C","EC-MAA","1515","In Service","04/22/2014","","Iberia Airlines of Spain SA","Western Europe","Spain","+34-91-587-8787","-","NAVIGATOR AVIATION IRELAND LTD.","1",,,"52152","6684","11.70","2"
"Airbus","A350-900","900","941","Rolls-Royce","TRENT","XWB","XWB-84","Honeywell HGT1700","TC-LGV","0675","In Service","07/05/2024","","Turkish Airlines, Inc.","Western Europe","Turkey","+90-212-463-6363","ocihelp@thy.com (Online check-in Call Center)","TURKISH AIRLINES (TURK HAVA YOLLARI)","1",,,"6519","917","1.40","2"
"Airbus","A320-200N","200N","271N","Pratt & Whitney","PW1000G","N/A","(1127G-JM)","-","D-AINM","8456","In Service","08/30/2018","","Lufthansa German Airlines","Western Europe","Germany","+49-69-6960","impressum_de@lufthansa.com","LUFTHANSA","1",,,"12362","8250","7.20","2"
"Airbus","A320-200N","200N","271N","Pratt & Whitney","PW1000G","N/A","(1127G-JM)","-","VP-CWF","8482","Stored","10/23/2018","","CDB Aviation","Western Europe","Ireland","+353-1-567-7407","pr.cdb@CDBAviation.aero (Marketing Communications)","GY AVIATION LEASE 1732 COMPANY LTD.",,,"1","6003","3437","7.20","2"
"Airbus","A320-200N","200N","251N","CFM","LEAP","1A","1A26","-","SE-ROM","8494","In Service","11/22/2018","","Scandinavian Airlines System","Western Europe","Sweden","+46-8-797-0000","-","FLIP NO. 213 COMPANY LTD.","1",,,"16810","10716","7.00","2"
"Airbus","A321-200N","200N","251NX","CFM","LEAP","1A","1A32","-","G-UZMF","8508","In Service","05/15/2019","","easyJet Airlines Co., Ltd.","Western Europe","United Kingdom","+44-1582-525252","easyjet@mailnj.custhelp.com","UNKNOWN LESSOR","1",,,"18426","6387","7.10","2"
"Airbus","A320-200N","200N","251N","CFM","LEAP","1A","1A26","-","VH-...","MF0012","On Order","03/15/2027","","Macquarie Aircraft Leasing Services (Ireland) Ltd.","Western Europe","Ireland","+353-1-238-3200 (General)","info@macquarie.aero (General)","MACQUARIE FINANCIAL HOLDINGS PTY LTD.",,"1",,"0","0","0.00","2"
"Airbus","A320-200N","200N","251N","CFM","LEAP","1A","1A26","-","EI-SIH","8551","In Service","11/27/2018","","Scandinavian Airlines Connect Ltd.","Western Europe","Ireland","-","-","SCANDINAVIAN AIRLINES SYSTEM","1",,,"15805","8602","7.00","2"
"Airbus","A320-200N","200N","271N","Pratt & Whitney","PW1000G","N/A","(1127G-JM)","-","EC-NAY","8601","In Service","11/28/2018","","Iberia Airlines of Spain SA","Western Europe","Spain","+34-91-587-8787","-","NOMURA BABCOCK & BROWN COMPANY LTD.","1",,,"15053","9252","7.00","2"
"Airbus","A320-200N","200N","251N","CFM","LEAP","1A","1A26","-","OE-...","LH0208","On Order","06/15/2028","","Austrian Airlines AG","Western Europe","Austria","+43-5-1766-1000 (Information)","public.relations@austrian.com","UNDETERMINED",,"1",,"0","0","0.00","2"
"Airbus","A320-200N","200N","271N","Pratt & Whitney","PW1000G","N/A","(1127G-JM)","-","HB-JDK","12565","In Service","04/29/2025","","Swiss International Air Lines Ltd.","Western Europe","Switzerland","+41-61-582-0000","-","LUFTHANSA ASSET MANAGEMENT LEASING GMBH","1",,,"656","441","0.60","2"
"Airbus","A320-200N","200N","271N","Pratt & Whitney","PW1000G","N/A","(1127G-JM)","-","EC-NCF","8674","In Service","01/31/2019","","Vueling Airlines S.A.","Western Europe","Spain","+34-93-378-7878","reception@vueling.com","VUELING AIRLINES","1",,,"16080","10071","6.80","2"
"Airbus","A320-200N","200N","251N","CFM","LEAP","1A","1A26","-","G-UZHU","8681","In Service","12/28/2018","","easyJet Airlines Co., Ltd.","Western Europe","United Kingdom","+44-1582-525252","easyjet@mailnj.custhelp.com","EASYJET","1",,,"20083","9174","6.90","2"
"Airbus","A320-200N","200N","251N","CFM","LEAP","1A","1A26","-","G-....","EZ0325","On Order","07/15/2026","","easyJet Airlines Co., Ltd.","Western Europe","United Kingdom","+44-1582-525252","easyjet@mailnj.custhelp.com","EASYJET",,"1",,"0","0","0.00","2"
"Airbus","A321-200N","200N","251NX","CFM","LEAP","1A","1A32","-","G-NEOT","8718","In Service","03/01/2019","","British Airways PLC","Western Europe","United Kingdom","+44-844-493-0748","press.office@ba.com","UNKNOWN LESSOR","1",,,"14484","6933","6.70","2"
"Airbus","A320-200N","200N","251N","CFM","LEAP","1A","1A26","-","G-TTNI","8767","In Service","02/20/2019","","British Airways PLC","Western Europe","United Kingdom","+44-844-493-0748","press.office@ba.com","ITOCHU AIRLEASE INC.","1",,,"14883","7464","6.70","2"
"Airbus","A320-200N","200N","271N","Pratt & Whitney","PW1000G","N/A","(1127G-JM)","-","D-AINT","8708","In Service","02/12/2019","","Lufthansa German Airlines","Western Europe","Germany","+49-69-6960","impressum_de@lufthansa.com","LUFTHANSA","1",,,"15134","9472","6.80","2"
"Airbus","A320-200N","200N","251N","CFM","LEAP","1A","1A26","-","EI-...","LD0046","On Order","08/15/2026","","Avolon","Western Europe","Ireland","+353-1-231-5800 (General)","info@avolon.aero (General)","AVOLON",,"1",,"0","0","0.00","2"
"Airbus","A320-200N","200N","251N","CFM","LEAP","1A","1A26","-","EI-...","LD0047","On Order","10/15/2026","","Avolon","Western Europe","Ireland","+353-1-231-5800 (General)","info@avolon.aero (General)","AVOLON",,"1",,"0","0","0.00","2"
"Airbus","A320-200N","200N","271N","Pratt & Whitney","PW1000G","N/A","(1127G-JM)","-","EI-...","LD0055","On Order","12/15/2027","","Avolon","Western Europe","Ireland","+353-1-231-5800 (General)","info@avolon.aero (General)","AVOLON",,"1",,"0","0","0.00","2"
"Airbus","A320-200N","200N","251N","CFM","LEAP","1A","1A26","-","EI-...","LD0058","On Order","07/15/2028","","Avolon","Western Europe","Ireland","+353-1-231-5800 (General)","info@avolon.aero (General)","AVOLON",,"1",,"0","0","0.00","2"
"Airbus","A321-200N","200N","251NX","CFM","LEAP","1A","1A32","-","EI-...","LD0089","On Order","04/15/2030","","Avolon","Western Europe","Ireland","+353-1-231-5800 (General)","info@avolon.aero (General)","AVOLON",,"1",,"0","0","0.00","2"
"Airbus","A320-200N","200N","251N","CFM","LEAP","1A","1A26","-","EI-...","LD1010","On Order","11/15/2026","","Avolon","Western Europe","Ireland","+353-1-231-5800 (General)","info@avolon.aero (General)","AVOLON",,"1",,"0","0","0.00","2"
"Airbus","A350-900","900","941","Rolls-Royce","TRENT","XWB","XWB-84","Honeywell HGT1700","EC-NGT","0366","In Service","11/26/2019","","Iberia Airlines of Spain SA","Western Europe","Spain","+34-91-587-8787","-","IBERIA","1",,,"27212","2879","6.00","2"
"Airbus","A320-200N","200N","251N","CFM","LEAP","1A","1A26","-","TC-NCG","8863","In Service","07/12/2019","","Pegasus Airlines","Western Europe","Turkey","+90-212-697-7777","-","PEGASUS AIRLINES","1",,,"20930","11620","6.30","2"
"Airbus","A320-200N","200N","271N","Pratt & Whitney","PW1000G","N/A","(1127G-JM)","-","TC-LBR","8901","Stored","05/23/2019","","Turkish Airlines, Inc.","Western Europe","Turkey","+90-212-463-6363","ocihelp@thy.com (Online check-in Call Center)","PEMBROKE AIRCRAFT LEASING 4 LTD.",,,"1","15757","8946","6.50","2"
"Airbus","A321-200N","200N","251NX","CFM","LEAP","1A","1A32","-","CS-TJO","8923","In Service","11/14/2019","","TAP Portugal","Western Europe","Portugal","+351-21-841-6016","fale.connosco@tap.pt","GY AVIATION LEASE 1741 COMPANY LTD.","1",,,"13508","5797","6.00","2"
"Airbus","A320-200N","200N","251N","CFM","LEAP","1A","1A26","-","EC-NDN","8939","In Service","05/31/2019","","Iberia Airlines of Spain SA","Western Europe","Spain","+34-91-587-8787","-","IBERIA","1",,,"16440","9387","6.50","2"
"Airbus","A320-200N","200N","251N","CFM","LEAP","1A","1A26","-","TC-NCH","8962","In Service","07/31/2019","","Pegasus Airlines","Western Europe","Turkey","+90-212-697-7777","-","PEGASUS AIRLINES","1",,,"19087","10972","6.30","2"
"Airbus","A320-200N","200N","251N","CFM","LEAP","1A","1A26","-","G-UZLC","9014","In Service","06/07/2019","","easyJet Airlines Co., Ltd.","Western Europe","United Kingdom","+44-1582-525252","easyjet@mailnj.custhelp.com","EASYJET","1",,,"18866","7716","6.40","2"
"Airbus","A320-200N","200N","251N","CFM","LEAP","1A","1A26","-","EC-NER","8996","In Service","09/26/2019","","Iberia Airlines of Spain SA","Western Europe","Spain","+34-91-587-8787","-","UNKNOWN LESSOR","1",,,"16251","9167","6.20","2"
"Airbus","A321-200N","200N","253NX/LR","CFM","LEAP","1A","1A33","-","EI-LRC","8965","In Service","10/14/2019","","Aer Lingus Ltd.","Western Europe","Ireland","+353-1-886-2222","-","AIR LEASE CORPORATION","1",,,"20918","5096","6.10","2"
"Airbus","A350-900","900","941","Rolls-Royce","TRENT","XWB","XWB-84","Honeywell HGT1700","OH-LWT","0708","In Service","12/17/2024","","Finnair Oyj","Western Europe","Finland","+358-9-81881","-","FINNAIR","1",,,"3514","372","1.00","2"
"Airbus","A321-200N","200N","251NX","CFM","LEAP","1A","1A32","-","TC-RBB","8979","In Service","12/06/2019","","Pegasus Airlines","Western Europe","Turkey","+90-212-697-7777","-","PEGASUS AIRLINES","1",,,"20184","8863","5.90","2"
"Airbus","A320-200N","200N","251N","CFM","LEAP","1A","1A26","-","SE-ROS","9074","In Service","10/30/2019","","Scandinavian Airlines System","Western Europe","Sweden","+46-8-797-0000","-","JPA NO. 198 COMPANY LTD.","1",,,"13220","8310","6.10","2"
"Airbus","A320-200N","200N","271N","Pratt & Whitney","PW1000G","N/A","(1127G-JM)","-","EC-NFJ","9144","Stored","08/29/2019","","Vueling Airlines S.A.","Western Europe","Spain","+34-93-378-7878","reception@vueling.com","VUELING AIRLINES",,,"1","13986","8683","6.20","2"
"Airbus","A321-200N","200N","251NX","CFM","LEAP","1A","1A32","-","G-NEOZ","9123","In Service","03/17/2020","","British Airways PLC","Western Europe","United Kingdom","+44-844-493-0748","press.office@ba.com","UNKNOWN LESSOR","1",,,"7837","3671","5.70","2"
"Airbus","A321-200N","200N","271NX","Pratt & Whitney","PW1000G","N/A","(1133G-JM)","-","TC-LSN","9076","In Service","12/27/2019","","Turkish Airlines, Inc.","Western Europe","Turkey","+90-212-463-6363","ocihelp@thy.com (Online check-in Call Center)","TURKISH AIRLINES (TURK HAVA YOLLARI)","1",,,"21277","7408","5.90","2"
"Airbus","A320-200N","200N","251N","CFM","LEAP","1A","1A26","-","SE-ROL","9352","In Service","02/25/2020","","Scandinavian Airlines System","Western Europe","Sweden","+46-8-797-0000","-","ALC A320 9352 LLC","1",,,"12523","8516","5.80","2"
"Airbus","A321-200N","200N","271NX","Pratt & Whitney","PW1000G","N/A","(1133G-JM)","-","D-AIEF","10010","In Service","12/18/2020","","Lufthansa German Airlines","Western Europe","Germany","+49-69-6960","impressum_de@lufthansa.com","LUFTHANSA","1",,,"11608","4736","5.00","2"
"Airbus","A321-200N","200N","251NX","CFM","LEAP","1A","1A32","-","TC-RBF","9495","In Service","12/23/2020","","Pegasus Airlines","Western Europe","Turkey","+90-212-697-7777","-","PEGASUS AIRLINES","1",,,"17143","7973","5.30","2"
"Airbus","A320-200N","200N","251N","CFM","LEAP","1A","1A26","-","G-UZLL","9510","In Service","05/12/2020","","easyJet Airlines Co., Ltd.","Western Europe","United Kingdom","+44-1582-525252","easyjet@mailnj.custhelp.com","EASYJET","1",,,"17433","6367","5.60","2"
"Airbus","A320-200N","200N","271N","Pratt & Whitney","PW1000G","N/A","(1127G-JM)","-","SX-NEB","9514","In Service","01/31/2020","","Aegean Airlines","Western Europe","Greece","+30-210-626-1000","contact@aegeanair.com","AVIATION CAPITAL GROUP LLC","1",,,"15967","8246","5.80","2"
"Airbus","A320-200N","200N","251N","CFM","LEAP","1A","1A26","-","SX-GNA","9516","In Service","05/10/2021","","Sky Express S.A.","Western Europe","Greece","+30-2810-223800","commercial@skyexpress.gr","SKYSERV S.A.","1",,,"12544","8445","5.70","2"
"Airbus","A320-200N","200N","251N","CFM","LEAP","1A","1A26","-","G-TTNL","9585","In Service","03/09/2020","","British Airways PLC","Western Europe","United Kingdom","+44-844-493-0748","press.office@ba.com","NBB CHELTENHAM LEASE COMPANY LTD.","1",,,"8685","4489","5.70","2"
