"Aircraft Manufacturer","Aircraft Type","Aircraft Model Variant","Aircraft Variant Detail","Engine Manufacturer","Engine Type","Engine Model Variant","Engine Variant Detail","APU Full Name","Aircraft Registration Number","Aircraft Serial Number","Aircraft Status","Aircraft Delivery Date","Aircraft Lease Termination Date","Operator","Operator Region","Operator Country","Operator Phone","Operator Email","Registered Owner/Manager","In Service","On Order","Stored","Hours","Cycles","Age (Since Delivery)","Number of Engines for Operators"
"Boeing","737 Max 8","Max 8","MAX 8","CFM","LEAP","1B","1B27","-","TC-...","66643","On Order","01/15/2028","","Turkish Airlines, Inc.","Western Europe","Turkey","+90-212-463-6363","ocihelp@thy.com (Online check-in Call Center)","UNDETERMINED",,"1",,"0","0","0.00","2"
"Boeing","777-300ER","300ER","300ER","GE","GE90","115B","115B","Honeywell (Allied Signal) GTCP331-500","G-STBP","66633","In Service","12/29/2020","","British Airways PLC","Western Europe","United Kingdom","+44-844-493-0748","press.office@ba.com","NOVUS AVIATION CAPITAL","1",,,"19338","2264","5.10","2"
"Boeing","777-9","9","9","GE","GE9X","N/A","105B1A","-","G-....","66854","On Order","11/15/2029","","British Airways PLC","Western Europe","United Kingdom","+44-844-493-0748","press.office@ba.com","BRITISH AIRWAYS",,"1",,"0","0","0.00","2"
"Boeing","787-9","9","9","Rolls-Royce","TRENT","1000","1000-J3","Hamilton Sundstrand APS5000","D-ABPG","66818","On Order","02/15/2026","","Lufthansa German Airlines","Western Europe","Germany","+49-69-6960","impressum_de@lufthansa.com","LUFTHANSA",,"1",,"0","0","1.90","2"
"Boeing","787-9","9","9","Rolls-Royce","TRENT","1000","1000-J3","Hamilton Sundstrand APS5000","D-ABPS","66829","In Service","09/30/2025","","Lufthansa German Airlines","Western Europe","Germany","+49-69-6960","impressum_de@lufthansa.com","LUFTHANSA","1",,,"0","0","1.30","2"
"Boeing","737 Max 8","Max 8","MAX 8","CFM","LEAP","1B","1B27","-","TC-LAE","44656","In Service","07/29/2022","","AJet","Western Europe","Turkey","+90-212-463-6363 (General)","musteri@anadolujet.com (Customer rel.)","BOC AVIATION LTD.","1",,,"7689","4712","3.50","2"
"Boeing","737 Max 8","Max 8","MAX 8","CFM","LEAP","1B","1B27","-","B-....","60191","On Order","10/15/2028","","CDB Aviation","Western Europe","Ireland","+353-1-567-7407","pr.cdb@CDBAviation.aero (Marketing Communications)","CDB FINANCIAL LEASING LTD.",,"1",,"0","0","0.00","2"
"Boeing","737 Max 8","Max 8","MAX 8","CFM","LEAP","1B","1B27","-","TC-LAG","61810","In Service","05/20/2022","","Turkish Airlines, Inc.","Western Europe","Turkey","+90-212-463-6363","ocihelp@thy.com (Online check-in Call Center)","BOC AVIATION LTD.","1",,,"7810","4973","4.20","2"
"Boeing","737 Max 8","Max 8","MAX 8","CFM","LEAP","1B","1B27","-","EI-...","61928","On Order","12/15/2029","","SMBC Aviation Capital","Western Europe","Ireland","+353-1-859-9000 (General)","info@smbc.aero (General)","SMBC AVIATION CAPITAL LTD.",,"1",,"0","0","0.00","2"
"Boeing","737 Max 8","Max 8","MAX 8","CFM","LEAP","1B","1B27","-","EI-...","61930","On Order","03/15/2030","","SMBC Aviation Capital","Western Europe","Ireland","+353-1-859-9000 (General)","info@smbc.aero (General)","SMBC AVIATION CAPITAL LTD.",,"1",,"0","0","0.00","2"
"Boeing","737 Max 8200","Max 8200","8200","CFM","LEAP","1B","1B27","-","9H-VVL","62364","In Service","10/17/2023","","Malta Air","Western Europe","Malta","-","-","RYANAIR","1",,,"5945","3028","2.10","2"
"Boeing","737 Max 8200","Max 8200","8200","CFM","LEAP","1B","1B27","-","EI-IJI","62369","In Service","02/21/2024","","Ryanair Ltd.","Western Europe","Ireland","+353-1-812-1100","-","RYANAIR","1",,,"4994","2235","1.90","2"
"Boeing","737 Max 8200","Max 8200","8200","CFM","LEAP","1B","1B27","-","EI-IKW","62391","In Service","08/11/2025","","Ryanair Ltd.","Western Europe","Ireland","+353-1-812-1100","-","RYANAIR","1",,,"0","0","0.30","2"
"Boeing","737 Max 8200","Max 8200","8200","CFM","LEAP","1B","1B27","-","EI-IKR","62394","In Service","08/25/2025","","Ryanair Ltd.","Western Europe","Ireland","+353-1-812-1100","-","RYANAIR","1",,,"0","0","0.30","2"
"Boeing","737 Max 8200","Max 8200","8200","CFM","LEAP","1B","1B27","-","EI-ILJ","62398","In Service","09/22/2025","","Ryanair Ltd.","Western Europe","Ireland","+353-1-812-1100","-","RYANAIR","1",,,"0","0","0.20","2"
"Boeing","737 Max 8200","Max 8200","8200","CFM","LEAP","1B","1B27","-","EI-ILK","62399","In Service","10/03/2025","","Ryanair Ltd.","Western Europe","Ireland","+353-1-812-1100","-","RYANAIR","1",,,"0","0","0.20","2"
"Boeing","737 Max 8","Max 8","MAX 8","CFM","LEAP","1B","1B27","-","EI-...","62546","On Order","11/15/2030","","SMBC Aviation Capital","Western Europe","Ireland","+353-1-859-9000 (General)","info@smbc.aero (General)","SMBC AVIATION CAPITAL LTD.",,"1",,"0","0","0.00","2"
"Boeing","737 Max 8","Max 8","MAX 8","CFM","LEAP","1B","1B27","-","EC-OGS","62918","In Service","05/21/2025","","Air Europa Lineas Aereas, SAU","Western Europe","Spain","+34-902-401501 (Information & Booking)","comunicacion@globalia-corp.com (Press Dept.)","WILMINGTON TRUST SP SVCS (DUB) [TRUSTEE]","1",,,"0","0","1.10","2"
"Boeing","737 Max 8","Max 8","MAX 8","CFM","LEAP","1B","1B27","-","N.....","62939","On Order","02/15/2029","","AerCap Holdings NV","Western Europe","Ireland","+353-1-819-2010 (General)","contact@aercap.com (General)","AERCAP B.V.",,"1",,"0","0","0.00","2"
"Boeing","737 Max 8","Max 8","MAX 8","CFM","LEAP","1B","1B27","-","N.....","62949","On Order","05/15/2029","","AerCap Holdings NV","Western Europe","Ireland","+353-1-819-2010 (General)","contact@aercap.com (General)","AERCAP B.V.",,"1",,"0","0","0.00","2"
"Boeing","737 Max 8","Max 8","MAX 8","CFM","LEAP","1B","1B27","-","N.....","62960","On Order","06/15/2030","","AerCap Holdings NV","Western Europe","Ireland","+353-1-819-2010 (General)","contact@aercap.com (General)","AERCAP B.V.",,"1",,"0","0","0.00","2"
"Boeing","737 Max 8","Max 8","MAX 8","CFM","LEAP","1B","1B27","-","N.....","64423","On Order","02/15/2029","","AerCap Holdings NV","Western Europe","Ireland","+353-1-819-2010 (General)","contact@aercap.com (General)","AERCAP B.V.",,"1",,"0","0","0.00","2"
"Boeing","737 Max 8200","Max 8200","8200","CFM","LEAP","1B","1B27","-","EI-HGL","65081","In Service","05/06/2022","","Ryanair Ltd.","Western Europe","Ireland","+353-1-812-1100","-","RYANAIR","1",,,"11745","5525","4.70","2"
"Boeing","737 Max 8","Max 8","MAX 8","CFM","LEAP","1B","1B27","-","TC-MKD","65186","In Service","07/27/2022","","Corendon Airlines","Western Europe","Turkey","+90-242-310-9000","info@corendon.com","AIR LEASE CORPORATION","1",,,"11961","3844","3.50","2"
"Boeing","737 Max 8","Max 8","MAX 8","CFM","LEAP","1B","1B27","-","TC-OHC","65228","In Service","09/05/2025","","AJet","Western Europe","Turkey","+90-212-463-6363 (General)","musteri@anadolujet.com (Customer rel.)","CDB FINANCIAL LEASING LTD.","1",,,"0","0","0.40","2"
"Boeing","737 Max 8","Max 8","MAX 8","CFM","LEAP","1B","1B27","-","TC-SMR","65327","In Service","06/13/2025","","SunExpress","Western Europe","Turkey","+90-242-310-2626","service@sunexpress.com (General)","SUNEXPRESS","1",,,"0","0","0.60","2"
"Boeing","737 Max 8","Max 8","MAX 8","CFM","LEAP","1B","1B27","-","TC-...","65333","On Order","03/15/2028","","SunExpress","Western Europe","Turkey","+90-242-310-2626","service@sunexpress.com (General)","SUNEXPRESS",,"1",,"0","0","0.00","2"
"Boeing","737 Max 8200","Max 8200","8200","CFM","LEAP","1B","1B27","-","9H-VUE","65876","In Service","07/13/2021","","Malta Air","Western Europe","Malta","-","-","RYANAIR","1",,,"14492","7726","4.70","2"
"Boeing","737 Max 8200","Max 8200","8200","CFM","LEAP","1B","1B27","-","9H-VUB","65877","In Service","07/26/2021","","Malta Air","Western Europe","Malta","-","-","RYANAIR","1",,,"13966","7524","4.70","2"
"Boeing","737 Max 8200","Max 8200","8200","CFM","LEAP","1B","1B27","-","9H-VUU","65883","In Service","12/20/2021","","Malta Air","Western Europe","Malta","-","-","RYANAIR","1",,,"12626","6928","4.40","2"
"Boeing","737 Max 8200","Max 8200","8200","CFM","LEAP","1B","1B27","-","EI-HMW","65891","In Service","04/07/2022","","Ryanair Ltd.","Western Europe","Ireland","+353-1-812-1100","-","RYANAIR","1",,,"12121","5654","3.70","2"
"Boeing","737 Max 8","Max 8","MAX 8","CFM","LEAP","1B","1B27","-","EI-...","66278","On Order","06/15/2028","","SMBC Aviation Capital","Western Europe","Ireland","+353-1-859-9000 (General)","info@smbc.aero (General)","SMBC AVIATION CAPITAL LTD.",,"1",,"0","0","0.00","2"
"Boeing","737 Max 8","Max 8","MAX 8","CFM","LEAP","1B","1B27","-","EI-...","66279","On Order","08/15/2028","","SMBC Aviation Capital","Western Europe","Ireland","+353-1-859-9000 (General)","info@smbc.aero (General)","SMBC AVIATION CAPITAL LTD.",,"1",,"0","0","0.00","2"
"Boeing","737 Max 8","Max 8","MAX 8","CFM","LEAP","1B","1B27","-","EI-...","66285","On Order","05/15/2029","","SMBC Aviation Capital","Western Europe","Ireland","+353-1-859-9000 (General)","info@smbc.aero (General)","SMBC AVIATION CAPITAL LTD.",,"1",,"0","0","0.00","2"
"Boeing","737 Max 8","Max 8","MAX 8","CFM","LEAP","1B","1B27","-","SE-NAC","66303","In Service","07/25/2025","","Norwegian Air Sweden","Western Europe","Sweden","-","-","JACKSON SQUARE AVIATION IRELAND LTD.","1",,,"0","0","0.50","2"
"Boeing","787-9","9","9","GE","GENX","1","1B74","Hamilton Sundstrand APS5000","TC-LLY","65821","In Service","10/31/2023","","Turkish Airlines, Inc.","Western Europe","Turkey","+90-212-463-6363","ocihelp@thy.com (Online check-in Call Center)","TURKISH AIRLINES (TURK HAVA YOLLARI)","1",,,"8437","905","2.20","2"
"Boeing","737 Max 8","Max 8","MAX 8","CFM","LEAP","1B","1B27","-","LN-...","42883","On Order","02/15/2027","","Norwegian Air Shuttle ASA","Western Europe","Norway","+47-67-593000","post@norwegian.no","NORWEGIAN AIR SHUTTLE",,"1",,"0","0","0.00","2"
"Boeing","737 Max 8","Max 8","MAX 8","CFM","LEAP","1B","1B27","-","LN-...","42888","On Order","11/15/2027","","Norwegian Air Shuttle ASA","Western Europe","Norway","+47-67-593000","post@norwegian.no","NORWEGIAN AIR SHUTTLE",,"1",,"0","0","0.00","2"
"Boeing","737 Max 8","Max 8","MAX 8","CFM","LEAP","1B","1B27","-","LN-...","42889","On Order","01/15/2028","","Norwegian Air Shuttle ASA","Western Europe","Norway","+47-67-593000","post@norwegian.no","NORWEGIAN AIR SHUTTLE",,"1",,"0","0","0.00","2"
"Boeing","737 Max 8","Max 8","MAX 8","CFM","LEAP","1B","1B27","-","LN-...","42914","On Order","06/15/2030","","Norwegian Air Shuttle ASA","Western Europe","Norway","+47-67-593000","post@norwegian.no","NORWEGIAN AIR SHUTTLE",,"1",,"0","0","0.00","2"
"Boeing","737 Max 8","Max 8","MAX 8","CFM","LEAP","1B","1B27","-","LN-FGF","43324","In Service","02/18/2022","","Norwegian Air Shuttle ASA","Western Europe","Norway","+47-67-593000","post@norwegian.no","ALC B378 10323 LLC","1",,,"8700","3994","4.10","2"
"Boeing","737 Max 8","Max 8","MAX 8","CFM","LEAP","1B","1B27","-","LN-FGH","43354","In Service","04/28/2022","","Norwegian Air Shuttle ASA","Western Europe","Norway","+47-67-593000","post@norwegian.no","ALC B378 10523 LLC","1",,,"8137","3625","3.80","2"
"Boeing","737 Max 8","Max 8","MAX 8","CFM","LEAP","1B","1B27","-","TC-...","43590","On Order","10/15/2027","","Turkish Airlines, Inc.","Western Europe","Turkey","+90-212-463-6363","ocihelp@thy.com (Online check-in Call Center)","UNDETERMINED",,"1",,"0","0","0.00","2"
"Boeing","737 Max 8","Max 8","MAX 8","CFM","LEAP","1B","1B27","-","TC-...","43608","On Order","07/15/2027","","Turkish Airlines, Inc.","Western Europe","Turkey","+90-212-463-6363","ocihelp@thy.com (Online check-in Call Center)","UNDETERMINED",,"1",,"0","0","0.00","2"
"Boeing","737 Max 8","Max 8","MAX 8","CFM","LEAP","1B","1B27","-","TC-...","43609","On Order","09/15/2027","","Turkish Airlines, Inc.","Western Europe","Turkey","+90-212-463-6363","ocihelp@thy.com (Online check-in Call Center)","UNDETERMINED",,"1",,"0","0","0.00","2"
"Boeing","737 Max 8","Max 8","MAX 8","CFM","LEAP","1B","1B27","-","N.....","43618","On Order","10/15/2026","","AerCap Holdings NV","Western Europe","Ireland","+353-1-819-2010 (General)","contact@aercap.com (General)","AERCAP B.V.",,"1",,"0","0","0.00","2"
"Boeing","737 Max 8","Max 8","MAX 8","CFM","LEAP","1B","1B27","-","EC-...","60719","On Order","02/15/2028","","Air Europa Lineas Aereas, SAU","Western Europe","Spain","+34-902-401501 (Information & Booking)","comunicacion@globalia-corp.com (Press Dept.)","UNDETERMINED",,"1",,"0","0","0.00","2"
"Boeing","777-9","9","9","GE","GE9X","N/A","105B1A","-","D-A...","60604","On Order","11/15/2028","","Lufthansa German Airlines","Western Europe","Germany","+49-69-6960","impressum_de@lufthansa.com","LUFTHANSA",,"1",,"0","0","0.00","2"
"Boeing","777-9","9","9","GE","GE9X","N/A","105B1A","-","D-A...","60606","On Order","04/15/2029","","Lufthansa German Airlines","Western Europe","Germany","+49-69-6960","impressum_de@lufthansa.com","LUFTHANSA",,"1",,"0","0","0.00","2"
"Boeing","737 Max 8200","Max 8200","8200","CFM","LEAP","1B","1B27","-","EI-IGW","67079","In Service","04/12/2023","","Ryanair Ltd.","Western Europe","Ireland","+353-1-812-1100","-","RYANAIR","1",,,"8227","4011","2.70","2"
"Boeing","737 Max 8200","Max 8200","8200","CFM","LEAP","1B","1B27","-","9H-VVR","67098","In Service","01/22/2024","","Malta Air","Western Europe","Malta","-","-","RYANAIR","1",,,"4964","2660","1.90","2"
"Boeing","737 Max 8200","Max 8200","8200","CFM","LEAP","1B","1B27","-","9H-VVN","67100","In Service","01/19/2024","","Malta Air","Western Europe","Malta","-","-","RYANAIR","1",,,"5240","2620","2.00","2"
"Boeing","737 Max 8200","Max 8200","8200","CFM","LEAP","1B","1B27","-","EI-IJS","67104","In Service","05/28/2024","","Ryanair Ltd.","Western Europe","Ireland","+353-1-812-1100","-","RYANAIR","1",,,"3889","1938","1.70","2"
"Boeing","777-200F/LR","200F/LR","200F","GE","GE90","110B","110B1","-","D-AALZ","68147","In Service","06/27/2025","","AeroLogic GmbH","Western Europe","Germany","+49-34204-443-0","centraldesk@aerologic.aero","DHL AVIATION (AMERICAS) INC.","1",,,"0","0","0.60","2"
"Boeing","777-200F/LR","200F/LR","200F","GE","GE90","110B","110B1","-","G-DHMD","XX251","On Order","12/15/2025","","DHL Air (UK) Ltd.","Western Europe","United Kingdom","+44-1332-857815","-","UNDETERMINED",,"1",,"0","0","0.00","2"
"Boeing","777-200F/LR","200F/LR","200F","GE","GE90","110B","110B1","-","D-AALX","68145","In Service","04/03/2025","","AeroLogic GmbH","Western Europe","Germany","+49-34204-443-0","centraldesk@aerologic.aero","DHL AVIATION (AMERICAS) INC.","1",,,"0","0","1.20","2"
"Boeing","737 Max 8200","Max 8200","8200","CFM","LEAP","1B","1B27","-","EC-...","IAG003","On Order","10/15/2026","","Vueling Airlines S.A.","Western Europe","Spain","+34-93-378-7878","reception@vueling.com","VUELING AIRLINES",,"1",,"0","0","0.00","2"
"Boeing","737 Max 10","Max 10","MAX 10","CFM","LEAP","1B","1B28","-","EC-...","IAG047","On Order","09/15/2031","","Vueling Airlines S.A.","Western Europe","Spain","+34-93-378-7878","reception@vueling.com","VUELING AIRLINES",,"1",,"0","0","0.00","2"
"Boeing","787-9","9","9","GE","GENX","1","1B74","Hamilton Sundstrand APS5000","TC-...","TK928","On Order","08/15/2027","","Turkish Airlines, Inc.","Western Europe","Turkey","+90-212-463-6363","ocihelp@thy.com (Online check-in Call Center)","TURKISH AIRLINES (TURK HAVA YOLLARI)",,"1",,"0","0","0.00","2"
"Boeing","737 Max 8","Max 8","MAX 8","CFM","LEAP","1B","1B27","-","EC-...","AERCP3","On Order","04/15/2026","","Air Europa Lineas Aereas, SAU","Western Europe","Spain","+34-902-401501 (Information & Booking)","comunicacion@globalia-corp.com (Press Dept.)","UNDETERMINED",,"1",,"0","0","0.00","2"
"Boeing","737 Max 8","Max 8","MAX 8","CFM","LEAP","1B","1B27","-","LX-...","LG804","On Order","02/15/2028","","Luxair S.A.","Western Europe","Luxembourg","+352-2456-6204","info@luxair.lu (General)","LUXAIR",,"1",,"0","0","0.00","2"
"Boeing","737 Max 8","Max 8","MAX 8","CFM","LEAP","1B","1B27","-","EI-...","AVO002","On Order","08/15/2028","","Avolon","Western Europe","Ireland","+353-1-231-5800 (General)","info@avolon.aero (General)","AVOLON",,"1",,"0","0","0.00","2"
"Boeing","737 Max 8","Max 8","MAX 8","CFM","LEAP","1B","1B27","-","EI-...","AVO011","On Order","05/15/2029","","Avolon","Western Europe","Ireland","+353-1-231-5800 (General)","info@avolon.aero (General)","AVOLON",,"1",,"0","0","0.00","2"
"Boeing","737 Max 8","Max 8","MAX 8","CFM","LEAP","1B","1B27","-","EI-...","AVO022","On Order","04/15/2030","","Avolon","Western Europe","Ireland","+353-1-231-5800 (General)","info@avolon.aero (General)","AVOLON",,"1",,"0","0","0.00","2"
"Boeing","737 Max 8","Max 8","MAX 8","CFM","LEAP","1B","1B27","-","EI-...","AVO033","On Order","03/15/2031","","Avolon","Western Europe","Ireland","+353-1-231-5800 (General)","info@avolon.aero (General)","AVOLON",,"1",,"0","0","0.00","2"
"Boeing","737 Max 8","Max 8","MAX 8","CFM","LEAP","1B","1B27","-","EI-...","AVO040","On Order","10/15/2031","","Avolon","Western Europe","Ireland","+353-1-231-5800 (General)","info@avolon.aero (General)","AVOLON",,"1",,"0","0","0.00","2"
"Boeing","787-10","10","10","GE","GENX","1","1B76","-","G-Z...","BA1017","On Order","08/15/2028","","British Airways PLC","Western Europe","United Kingdom","+44-844-493-0748","press.office@ba.com","BRITISH AIRWAYS",,"1",,"0","0","0.00","2"
"Boeing","787-10","10","10","GE","GENX","1","1B76","-","G-Z...","BA1022","On Order","01/15/2030","","British Airways PLC","Western Europe","United Kingdom","+44-844-493-0748","press.office@ba.com","BRITISH AIRWAYS",,"1",,"0","0","0.00","2"
"Boeing","737 Max 8","Max 8","MAX 8","CFM","LEAP","1B","1B27","-","EI-...","SMBC59","On Order","01/15/2027","","SMBC Aviation Capital","Western Europe","Ireland","+353-1-859-9000 (General)","info@smbc.aero (General)","SMBC AVIATION CAPITAL LTD.",,"1",,"0","0","0.00","2"
"Boeing","737 Max 8","Max 8","MAX 8","CFM","LEAP","1B","1B27","-","EI-...","SMBC62","On Order","07/15/2027","","SMBC Aviation Capital","Western Europe","Ireland","+353-1-859-9000 (General)","info@smbc.aero (General)","SMBC AVIATION CAPITAL LTD.",,"1",,"0","0","0.00","2"
"Boeing","737 Max 8","Max 8","MAX 8","CFM","LEAP","1B","1B27","-","EI-...","SMBC73","On Order","05/15/2029","","SMBC Aviation Capital","Western Europe","Ireland","+353-1-859-9000 (General)","info@smbc.aero (General)","SMBC AVIATION CAPITAL LTD.",,"1",,"0","0","0.00","2"
"Boeing","737 Max 8","Max 8","MAX 8","CFM","LEAP","1B","1B27","-","EI-...","SMBC75","On Order","09/15/2029","","SMBC Aviation Capital","Western Europe","Ireland","+353-1-859-9000 (General)","info@smbc.aero (General)","SMBC AVIATION CAPITAL LTD.",,"1",,"0","0","0.00","2"
"Boeing","737 Max 8","Max 8","MAX 8","CFM","LEAP","1B","1B27","-","EI-...","SMBC81","On Order","09/15/2030","","SMBC Aviation Capital","Western Europe","Ireland","+353-1-859-9000 (General)","info@smbc.aero (General)","SMBC AVIATION CAPITAL LTD.",,"1",,"0","0","0.00","2"
"Boeing","737 Max 8","Max 8","MAX 8","CFM","LEAP","1B","1B27","-","EI-...","SMBC82","On Order","11/15/2030","","SMBC Aviation Capital","Western Europe","Ireland","+353-1-859-9000 (General)","info@smbc.aero (General)","SMBC AVIATION CAPITAL LTD.",,"1",,"0","0","0.00","2"
"Boeing","737 Max 10","Max 10","MAX 10","CFM","LEAP","1B","1B28","-","EI-...","FR1002","On Order","01/15/2027","","Ryanair Ltd.","Western Europe","Ireland","+353-1-812-1100","-","RYANAIR",,"1",,"0","0","0.00","2"
"Boeing","737 Max 10","Max 10","MAX 10","CFM","LEAP","1B","1B28","-","EI-...","FR1004","On Order","02/15/2027","","Ryanair Ltd.","Western Europe","Ireland","+353-1-812-1100","-","RYANAIR",,"1",,"0","0","0.00","2"
"Boeing","737 Max 10","Max 10","MAX 10","CFM","LEAP","1B","1B28","-","EI-...","FR1012","On Order","04/15/2027","","Ryanair Ltd.","Western Europe","Ireland","+353-1-812-1100","-","RYANAIR",,"1",,"0","0","0.00","2"
"Boeing","737 Max 10","Max 10","MAX 10","CFM","LEAP","1B","1B28","-","EI-...","FR1013","On Order","05/15/2027","","Ryanair Ltd.","Western Europe","Ireland","+353-1-812-1100","-","RYANAIR",,"1",,"0","0","0.00","2"
"Boeing","737 Max 10","Max 10","MAX 10","CFM","LEAP","1B","1B28","-","EI-...","FR1017","On Order","09/15/2027","","Ryanair Ltd.","Western Europe","Ireland","+353-1-812-1100","-","RYANAIR",,"1",,"0","0","0.00","2"
"Boeing","737 Max 10","Max 10","MAX 10","CFM","LEAP","1B","1B28","-","EI-...","FR1024","On Order","01/15/2028","","Ryanair Ltd.","Western Europe","Ireland","+353-1-812-1100","-","RYANAIR",,"1",,"0","0","0.00","2"
"Boeing","737 Max 10","Max 10","MAX 10","CFM","LEAP","1B","1B28","-","EI-...","FR1030","On Order","04/15/2028","","Ryanair Ltd.","Western Europe","Ireland","+353-1-812-1100","-","RYANAIR",,"1",,"0","0","0.00","2"
"Boeing","737 Max 10","Max 10","MAX 10","CFM","LEAP","1B","1B28","-","EI-...","FR1033","On Order","05/15/2028","","Ryanair Ltd.","Western Europe","Ireland","+353-1-812-1100","-","RYANAIR",,"1",,"0","0","0.00","2"
"Boeing","737 Max 10","Max 10","MAX 10","CFM","LEAP","1B","1B28","-","EI-...","FR1053","On Order","03/15/2029","","Ryanair Ltd.","Western Europe","Ireland","+353-1-812-1100","-","RYANAIR",,"1",,"0","0","0.00","2"
"Boeing","737 Max 10","Max 10","MAX 10","CFM","LEAP","1B","1B28","-","EI-...","FR1064","On Order","08/15/2029","","Ryanair Ltd.","Western Europe","Ireland","+353-1-812-1100","-","RYANAIR",,"1",,"0","0","0.00","2"
"Boeing","737 Max 10","Max 10","MAX 10","CFM","LEAP","1B","1B28","-","EI-...","FR1067","On Order","10/15/2029","","Ryanair Ltd.","Western Europe","Ireland","+353-1-812-1100","-","RYANAIR",,"1",,"0","0","0.00","2"
"Boeing","737 Max 10","Max 10","MAX 10","CFM","LEAP","1B","1B28","-","EI-...","FR1077","On Order","03/15/2030","","Ryanair Ltd.","Western Europe","Ireland","+353-1-812-1100","-","RYANAIR",,"1",,"0","0","0.00","2"
"Boeing","737 Max 10","Max 10","MAX 10","CFM","LEAP","1B","1B28","-","EI-...","FR1083","On Order","06/15/2030","","Ryanair Ltd.","Western Europe","Ireland","+353-1-812-1100","-","RYANAIR",,"1",,"0","0","0.00","2"
"Boeing","737 Max 10","Max 10","MAX 10","CFM","LEAP","1B","1B28","-","EI-...","FR1092","On Order","10/15/2030","","Ryanair Ltd.","Western Europe","Ireland","+353-1-812-1100","-","RYANAIR",,"1",,"0","0","0.00","2"
"Boeing","737 Max 10","Max 10","MAX 10","CFM","LEAP","1B","1B28","-","EI-...","FR1093","On Order","11/15/2030","","Ryanair Ltd.","Western Europe","Ireland","+353-1-812-1100","-","RYANAIR",,"1",,"0","0","0.00","2"
"Boeing","737 Max 10","Max 10","MAX 10","CFM","LEAP","1B","1B28","-","EI-...","FR1098","On Order","01/15/2031","","Ryanair Ltd.","Western Europe","Ireland","+353-1-812-1100","-","RYANAIR",,"1",,"0","0","0.00","2"
"Boeing","737 Max 10","Max 10","MAX 10","CFM","LEAP","1B","1B28","-","EI-...","FR1112","On Order","08/15/2031","","Ryanair Ltd.","Western Europe","Ireland","+353-1-812-1100","-","RYANAIR",,"1",,"0","0","0.00","2"
"Boeing","737 Max 10","Max 10","MAX 10","CFM","LEAP","1B","1B28","-","EI-...","FR1117","On Order","11/15/2031","","Ryanair Ltd.","Western Europe","Ireland","+353-1-812-1100","-","RYANAIR",,"1",,"0","0","0.00","2"
"Boeing","737 Max 10","Max 10","MAX 10","CFM","LEAP","1B","1B28","-","EI-...","FR1129","On Order","05/15/2032","","Ryanair Ltd.","Western Europe","Ireland","+353-1-812-1100","-","RYANAIR",,"1",,"0","0","0.00","2"
"Boeing","737 Max 10","Max 10","MAX 10","CFM","LEAP","1B","1B28","-","EI-...","FR1142","On Order","11/15/2032","","Ryanair Ltd.","Western Europe","Ireland","+353-1-812-1100","-","RYANAIR",,"1",,"0","0","0.00","2"
"Boeing","737 Max 8","Max 8","MAX 8","CFM","LEAP","1B","1B27","-","TC-...","XQ061","On Order","09/15/2032","","SunExpress","Western Europe","Turkey","+90-242-310-2626","service@sunexpress.com (General)","SUNEXPRESS",,"1",,"0","0","0.00","2"
"Boeing","737 Max 8","Max 8","MAX 8","CFM","LEAP","1B","1B27","-","TC-...","XQ067","On Order","09/15/2033","","SunExpress","Western Europe","Turkey","+90-242-310-2626","service@sunexpress.com (General)","SUNEXPRESS",,"1",,"0","0","0.00","2"
"Boeing","737 Max 10","Max 10","MAX 10","CFM","LEAP","1B","1B28","-","TC-...","XQ077","On Order","12/15/2034","","SunExpress","Western Europe","Turkey","+90-242-310-2626","service@sunexpress.com (General)","SUNEXPRESS",,"1",,"0","0","0.00","2"
"Boeing","737 Max 8","Max 8","MAX 8","CFM","LEAP","1B","1B27","-","EI-...","AVO051","On Order","09/15/2032","","Avolon","Western Europe","Ireland","+353-1-231-5800 (General)","info@avolon.aero (General)","AVOLON",,"1",,"0","0","0.00","2"
"Boeing","737 Max 8","Max 8","MAX 8","CFM","LEAP","1B","1B27","-","EI-...","AVO065","On Order","11/15/2033","","Avolon","Western Europe","Ireland","+353-1-231-5800 (General)","info@avolon.aero (General)","AVOLON",,"1",,"0","0","0.00","2"
"Boeing","737 Max 8","Max 8","MAX 8","CFM","LEAP","1B","1B27","-","D-....","LH8007","On Order","02/15/2028","","Eurowings GmbH","Western Europe","Germany","+49-231-9245-7700","contact@eurowings.com","UNDETERMINED",,"1",,"0","0","0.00","2"
"Boeing","737 Max 8","Max 8","MAX 8","CFM","LEAP","1B","1B27","-","D-....","LH8011","On Order","05/15/2028","","Eurowings GmbH","Western Europe","Germany","+49-231-9245-7700","contact@eurowings.com","UNDETERMINED",,"1",,"0","0","0.00","2"
"Boeing","737 Max 8","Max 8","MAX 8","CFM","LEAP","1B","1B27","-","D-....","LH8024","On Order","03/15/2029","","Eurowings GmbH","Western Europe","Germany","+49-231-9245-7700","contact@eurowings.com","UNDETERMINED",,"1",,"0","0","0.00","2"
"Boeing","737 Max 8","Max 8","MAX 8","CFM","LEAP","1B","1B27","-","D-....","LH8030","On Order","09/15/2029","","Eurowings GmbH","Western Europe","Germany","+49-231-9245-7700","contact@eurowings.com","UNDETERMINED",,"1",,"0","0","0.00","2"
