"Aircraft Manufacturer","Aircraft Type","Aircraft Model Variant","Aircraft Variant Detail","Engine Manufacturer","Engine Type","Engine Model Variant","Engine Variant Detail","APU Full Name","Aircraft Registration Number","Aircraft Serial Number","Aircraft Status","Aircraft Delivery Date","Aircraft Lease Termination Date","Operator","Operator Region","Operator Country","Operator Phone","Operator Email","Registered Owner/Manager","In Service","On Order","Stored","Hours","Cycles","Age (Since Delivery)","Number of Engines for Operators"
"Airbus","A220-300","300","371","Pratt & Whitney","PW1000G","N/A","(1521G-3)","Honeywell (Allied Signal) GTCP131-9C","SP-...","LOT39","On Order","12/15/2030","","LOT Polish Airlines S.A.","Eastern Europe","Poland","+48-22-577-77-55","lot_info@lot.pl","LOT POLISH AIRLINES",,"1",,"0","0","0.00","2"
"Airbus","A330-300","300","343E","Rolls-Royce","TRENT","700","772B-60","Honeywell (Garrett) GTCP331-350C","RA-73700","1264","Stored","11/16/2011","","Aeroflot Russian Airlines","Eastern Europe","Russia","+7-495-155-6643","callcenter@aeroflot.ru","AEROFLOT RUSSIAN AIRLINES",,,"1","47097","7068","14.20","2"
"Airbus","A330-300","300","343E","Rolls-Royce","TRENT","700","772B-60","Honeywell (Garrett) GTCP331-350C","RA-73159","1299","In Service","03/29/2012","","Aeroflot Russian Airlines","Eastern Europe","Russia","+7-495-155-6643","callcenter@aeroflot.ru","VTB LEASING","1",,,"51697","7389","13.70","2"
"Airbus","A319-100","100","112","CFM","CFM56","5B","5B6/2P","-","9A-BTJ","1808","Stored","09/13/2002","","Trade Air","Eastern Europe","Croatia","+385-1-626-5002","fly@trade-air.com (General)","TRADE AIR",,,"1","50704","29104","23.20","2"
"Airbus","A319-100","100","111","CFM","CFM56","5B","5B5/P","-","RA-73220","2093","In Service","12/10/2003","","Rossiya Airlines JSC","Eastern Europe","Russia","+7-812 -704-3611","agency@rossiya-airlines.com (Sales/Mkt)","ROSSIYA AIRLINES","1",,,"72577","31646","22.00","2"
"Airbus","A319-100","100","114","CFM","CFM56","5A","5A5","-","VP-BHL","2464","Stored","05/20/2005","","S7 Airlines","Eastern Europe","Russia","+7-495 -777-9999","-","S7 AIRLINES",,,"1","54960","27767","20.60","2"
"Airbus","A321-200F","200F","211(P2F)","CFM","CFM56","5B","5B3/P","-","YL-LCZ","2912","Stored","11/02/2006","","SmartLynx Airlines","Eastern Europe","Latvia","+371-67-207398","info@smart-lynx.com","GTLK LTD.",,,"1","41406","15528","19.10","2"
"Airbus","A320-200","200","214","CFM","CFM56","5B","5B4/P","-","UK32031","3021","In Service","02/01/2007","","Qanot Sharq","Eastern Europe","Uzbekistan","+998-71-227-50-40","help@qanotsharq.com","THUNDERBOLT II LEASING 1 LTD.","1",,,"49386","25830","18.80","2"
"Airbus","A320-200","200","214","CFM","CFM56","5B","5B4/P","-","RA-73832","3099","In Service","04/11/2007","","Ural Airlines","Eastern Europe","Russia","+7-499-920-22-52","sales@uralairlines.ru (Sales/Mkt)","URAL AIRLINES","1",,,"52973","19517","18.70","2"
"Airbus","A319-100","100","111","CFM","CFM56","5B","5B5/P","-","RA-73219","3179","In Service","07/05/2007","","Rossiya Airlines JSC","Eastern Europe","Russia","+7-812 -704-3611","agency@rossiya-airlines.com (Sales/Mkt)","ROSSIYA AIRLINES","1",,,"58283","25108","18.50","2"
"Airbus","A319-100","100","111","CFM","CFM56","5B","5B5/3","-","RA-73675","3336","In Service","12/12/2007","","Aurora Airlines","Eastern Europe","Russia","+7-495-223-55-55","-","AURORA AIRLINES [RUSSIA]","1",,,"56003","24105","18.00","2"
"Airbus","A320-200","200","214","CFM","CFM56","5B","5B4/3","-","RA-73828","3472","In Service","04/11/2008","","Ural Airlines","Eastern Europe","Russia","+7-499-920-22-52","sales@uralairlines.ru (Sales/Mkt)","URAL AIRLINES","1",,,"59570","28344","17.70","2"
"Airbus","A320-200","200","214","CFM","CFM56","5B","5B4/3","-","RA-73831","3711","In Service","12/11/2008","","Ural Airlines","Eastern Europe","Russia","+7-499-920-22-52","sales@uralairlines.ru (Sales/Mkt)","URAL AIRLINES","1",,,"52095","21020","17.00","2"
"Airbus","A320-200","200","214","CFM","CFM56","5B","5B4/3","-","RA-73824","3778","In Service","02/10/2009","","Ural Airlines","Eastern Europe","Russia","+7-499-920-22-52","sales@uralairlines.ru (Sales/Mkt)","URAL AIRLINES","1",,,"52456","20597","16.80","2"
"Airbus","A319-100","100","111","CFM","CFM56","5B","5B5/3","-","RA-73810","3834","In Service","03/17/2009","","Ural Airlines","Eastern Europe","Russia","+7-499-920-22-52","sales@uralairlines.ru (Sales/Mkt)","URAL AIRLINES","1",,,"57333","19077","16.70","2"
"Airbus","A320-200","200","214","CFM","CFM56","5B","5B4/3","-","UK32014","4417","In Service","12/21/2010","","Uzbekistan Airways","Eastern Europe","Uzbekistan","+998-71-140-4623","info@uzairways.com (Researcher)","UZBEKISTAN AIRWAYS","1",,,"37834","15801","15.20","2"
"Airbus","A320-200","200","214","CFM","CFM56","5B","5B4/3","-","RA-73404","5167","In Service","05/31/2012","","S7 Airlines","Eastern Europe","Russia","+7-495 -777-9999","-","S7 AIRLINES","1",,,"51581","18481","13.50","2"
"Airbus","A320-200","200","214(W)","CFM","CFM56","5B","5B4/3","-","RA-73182","5559","In Service","04/04/2013","","S7 Airlines","Eastern Europe","Russia","+7-495 -777-9999","-","S7 AIRLINES","1",,,"47755","16573","12.70","2"
"Airbus","A320-200","200","214(W)","CFM","CFM56","5B","5B4/3","-","RA-73752","5585","In Service","04/23/2013","","Aeroflot Russian Airlines","Eastern Europe","Russia","+7-495-155-6643","callcenter@aeroflot.ru","AEROFLOT RUSSIAN AIRLINES","1",,,"39220","18048","12.60","2"
"Airbus","A321-200","200","211(W)","CFM","CFM56","5B","5B3/3","-","ER-00009","6087","In Service","05/23/2014","","Fly One LLC","Eastern Europe","Moldova","+373-22-100 003","info@flyone.aero","SMBC AVIATION CAPITAL LTD.","1",,,"21465","12776","11.50","2"
"Airbus","A321-200","200","211(W)","CFM","CFM56","5B","5B3/3","-","RA-73415","6114","In Service","05/09/2014","","S7 Airlines","Eastern Europe","Russia","+7-495 -777-9999","-","S7 AIRLINES","1",,,"41101","11547","11.60","2"
"Airbus","A330-200","200","243","Rolls-Royce","TRENT","700","772C-60","Honeywell (Garrett) GTCP331-350C","YR-KID","1138","In Service","07/23/2010","","HiSky Europe S.r.L.","Eastern Europe","Romania","+40-374-955-955","info@hisky.aero","ALC A332 1138 LLC","1",,,"49083","12100","15.30","2"
"Airbus","A220-300","300","371","Pratt & Whitney","PW1000G","N/A","(1521G-3)","Honeywell (Allied Signal) GTCP131-9C","YL-CSN","55043","In Service","09/21/2018","","Air Baltic Corp. A.S.","Eastern Europe","Latvia","+371-6-720-7069","info@airbaltic.lv (General)","CMB FINANCIAL LEASING","1",,,"14221","8172","7.20","2"
"Airbus","A319-100","100","112","CFM","CFM56","5B","5B6/P","-","9A-CTL","1252","In Service","06/23/2000","","Croatia Airlines Ltd.","Eastern Europe","Croatia","+385-1-667-6555","info@croatiaairlines.hr (General)","AQUILA WSA AVIATION OPPORTUNITIES IIILTD","1",,,"59040","48772","25.40","2"
"Airbus","A320-200N","200N","251N","CFM","LEAP","1A","1A26","-","4K-....","GE0338","On Order","08/15/2026","","Azerbaijan Airlines","Eastern Europe","Azerbaijan","+994-12-598-8880","info@swtravel.az","UNDETERMINED",,"1",,"0","0","0.00","2"
"Airbus","A321-200N","200N","271NX","Pratt & Whitney","PW1000G","N/A","(1133GA-JM)","-","HA-LGQ","12196","In Service","12/16/2024","","Wizz Air Hungary, Ltd.","Eastern Europe","Hungary","+36-1-777-9300","info@wizzair.com","HUOGUO LTD.","1",,,"3076","1452","0.90","2"
"Airbus","A321-200N","200N","271NX","Pratt & Whitney","PW1000G","N/A","(1133GA-JM)","-","HA-...","12999","On Order","03/15/2026","","Wizz Air Hungary, Ltd.","Eastern Europe","Hungary","+36-1-777-9300","info@wizzair.com","WIZZ AIR HUNGARY",,"1",,"0","0","0.00","2"
"Airbus","A321-200N","200N","271NX","Pratt & Whitney","PW1000G","N/A","(1133GA-JM)","-","HA-...","WZZ1190","On Order","06/15/2028","","Wizz Air Hungary, Ltd.","Eastern Europe","Hungary","+36-1-777-9300","info@wizzair.com","WIZZ AIR HUNGARY",,"1",,"0","0","0.00","2"
"Airbus","A321-200N","200N","271NX","Pratt & Whitney","PW1000G","N/A","(1133GA-JM)","-","HA-...","WZZ1202","On Order","06/15/2031","","Wizz Air Hungary, Ltd.","Eastern Europe","Hungary","+36-1-777-9300","info@wizzair.com","WIZZ AIR HUNGARY",,"1",,"0","0","0.00","2"
"Airbus","A321-200N","200N","271NX","Pratt & Whitney","PW1000G","N/A","(1133GA-JM)","-","HA-...","WZZ1206","On Order","12/15/2031","","Wizz Air Hungary, Ltd.","Eastern Europe","Hungary","+36-1-777-9300","info@wizzair.com","WIZZ AIR HUNGARY",,"1",,"0","0","0.00","2"
"Airbus","A321-200N","200N","271NX","Pratt & Whitney","PW1000G","N/A","(1133GA-JM)","-","HA-...","WZZ1209","On Order","02/15/2032","","Wizz Air Hungary, Ltd.","Eastern Europe","Hungary","+36-1-777-9300","info@wizzair.com","WIZZ AIR HUNGARY",,"1",,"0","0","0.00","2"
"Airbus","A321-200N","200N","271NX","Pratt & Whitney","PW1000G","N/A","(1133GA-JM)","-","HA-...","WZZ1213","On Order","06/15/2032","","Wizz Air Hungary, Ltd.","Eastern Europe","Hungary","+36-1-777-9300","info@wizzair.com","WIZZ AIR HUNGARY",,"1",,"0","0","0.00","2"
"Airbus","A321-200N","200N","271NX","Pratt & Whitney","PW1000G","N/A","(1133GA-JM)","-","HA-...","WZZ1214","On Order","06/15/2032","","Wizz Air Hungary, Ltd.","Eastern Europe","Hungary","+36-1-777-9300","info@wizzair.com","WIZZ AIR HUNGARY",,"1",,"0","0","0.00","2"
"Airbus","A321-200N","200N","271NX","Pratt & Whitney","PW1000G","N/A","(1133GA-JM)","-","HA-...","WZZ1234","On Order","06/15/2026","","Wizz Air Hungary, Ltd.","Eastern Europe","Hungary","+36-1-777-9300","info@wizzair.com","WIZZ AIR HUNGARY",,"1",,"0","0","0.00","2"
"Airbus","A320-200","200","214(W)","CFM","CFM56","5B","5B4/3","-","RA-73180","7240","In Service","08/11/2016","","Aeroflot Russian Airlines","Eastern Europe","Russia","+7-495-155-6643","callcenter@aeroflot.ru","AEROFLOT RUSSIAN AIRLINES","1",,,"27719","12840","9.30","2"
"Airbus","A320-200","200","214(W)","CFM","CFM56","5B","5B4/3","-","RA-73170","7279","In Service","09/22/2016","","Aeroflot Russian Airlines","Eastern Europe","Russia","+7-495-155-6643","callcenter@aeroflot.ru","AEROFLOT RUSSIAN AIRLINES","1",,,"27441","12783","9.20","2"
"Airbus","A320-200N","200N","251N","CFM","LEAP","1A","1A26","-","RA-73663","7523","Stored","04/11/2017","","Smartavia","Eastern Europe","Russia","+7-800-200-0055","office@nordavia.ru","SMARTAVIA AIRLINES",,,"1","19618","9573","8.70","2"
"Airbus","A321-200N","200N","251NX","CFM","LEAP","1A","1A32","-","4K-.....","GE0433","On Order","12/15/2026","","Azerbaijan Airlines","Eastern Europe","Azerbaijan","+994-12-598-8880","info@swtravel.az","UNDETERMINED",,"1",,"0","0","0.00","2"
"Airbus","A321-200N","200N","271NX","Pratt & Whitney","PW1000G","N/A","(1133G-JM)","-","HA-LZE","10480","Stored","10/29/2021","","Wizz Air Hungary, Ltd.","Eastern Europe","Hungary","+36-1-777-9300","info@wizzair.com","JPA NO. 211 COMPANY LTD.",,,"1","8673","3822","4.10","2"
"Airbus","A320-200","200","214(W)","CFM","CFM56","5B","5B4/3","-","RA-73773","7846","In Service","10/24/2017","","Aeroflot Russian Airlines","Eastern Europe","Russia","+7-495-155-6643","callcenter@aeroflot.ru","AEROFLOT RUSSIAN AIRLINES","1",,,"24363","11218","8.20","2"
"Airbus","A321-200N","200N","271NX","Pratt & Whitney","PW1000G","N/A","(1133GA-JM)","-","HA-...","WZZ0155","On Order","10/15/2029","","Wizz Air Hungary, Ltd.","Eastern Europe","Hungary","+36-1-777-9300","info@wizzair.com","WIZZ AIR HUNGARY",,"1",,"0","0","0.00","2"
"Airbus","A321-200N","200N","271NX","Pratt & Whitney","PW1000G","N/A","(1133GA-JM)","-","HA-...","WZZ0182","On Order","04/15/2027","","Wizz Air Hungary, Ltd.","Eastern Europe","Hungary","+36-1-777-9300","info@wizzair.com","WIZZ AIR HUNGARY",,"1",,"0","0","0.00","2"
"Airbus","A321-200N","200N","271NX","Pratt & Whitney","PW1000G","N/A","(1133GA-JM)","-","HA-...","WZZ0189","On Order","02/15/2031","","Wizz Air Hungary, Ltd.","Eastern Europe","Hungary","+36-1-777-9300","info@wizzair.com","WIZZ AIR HUNGARY",,"1",,"0","0","0.00","2"
"Airbus","A320-200","200","214(W)","CFM","CFM56","5B","5B4/3","-","RA-73779","8133","In Service","03/23/2018","","Aeroflot Russian Airlines","Eastern Europe","Russia","+7-495-155-6643","callcenter@aeroflot.ru","AEROFLOT RUSSIAN AIRLINES","1",,,"21290","9499","7.70","2"
"Airbus","A320-200N","200N","271N","Pratt & Whitney","PW1000G","N/A","(1127G-JM)","-","RA-73492","8142","In Service","05/16/2018","","S7 Airlines","Eastern Europe","Russia","+7-495 -777-9999","-","S7 AIRLINES","1",,,"23425","5459","7.60","2"
"Airbus","A320-200N","200N","271N","Pratt & Whitney","PW1000G","N/A","(1127G-JM)","-","RA-73430","8284","Stored","06/06/2018","","S7 Airlines","Eastern Europe","Russia","+7-495 -777-9999","-","S7 AIRLINES",,,"1","23137","5713","7.50","2"
"Airbus","A220-300","300","371","Pratt & Whitney","PW1000G","N/A","(1521G-3)","Honeywell (Allied Signal) GTCP131-9C","YL-ABQ","55238","In Service","09/08/2023","","Air Baltic Corp. A.S.","Eastern Europe","Latvia","+371-6-720-7069","info@airbaltic.lv (General)","AIR BALTIC","1",,,"4325","2566","2.20","2"
"Airbus","A220-300","300","371","Pratt & Whitney","PW1000G","N/A","(1521G-3)","Honeywell (Allied Signal) GTCP131-9C","YL-ABU","55264","In Service","02/12/2024","","Air Baltic Corp. A.S.","Eastern Europe","Latvia","+371-6-720-7069","info@airbaltic.lv (General)","GERMAN OPERATING AIRCRAFT LEASING GMBH","1",,,"4758","2871","1.80","2"
"Airbus","A220-300","300","371","Pratt & Whitney","PW1000G","N/A","(1521G-3)","Honeywell (Allied Signal) GTCP131-9C","YL-ABW","55308","In Service","11/04/2024","","Air Baltic Corp. A.S.","Eastern Europe","Latvia","+371-6-720-7069","info@airbaltic.lv (General)","AIR BALTIC","1",,,"2565","1438","1.10","2"
"Airbus","A220-300","300","371","Pratt & Whitney","PW1000G","N/A","(1521G-3)","Honeywell (Allied Signal) GTCP131-9C","YL-ABX","55329","In Service","02/11/2025","","Air Baltic Corp. A.S.","Eastern Europe","Latvia","+371-6-720-7069","info@airbaltic.lv (General)","GERMAN OPERATING AIRCRAFT LEASING GMBH","1",,,"2105","993","0.80","2"
"Airbus","A220-300","300","371","Pratt & Whitney","PW1000G","N/A","(1521G-3)","Honeywell (Allied Signal) GTCP131-9C","YL-...","BT3054","On Order","12/15/2025","","Air Baltic Corp. A.S.","Eastern Europe","Latvia","+371-6-720-7069","info@airbaltic.lv (General)","AIR BALTIC",,"1",,"0","0","0.00","2"
"Airbus","A220-300","300","371","Pratt & Whitney","PW1000G","N/A","(1521G-3)","Honeywell (Allied Signal) GTCP131-9C","YL-...","BT3059","On Order","05/15/2026","","Air Baltic Corp. A.S.","Eastern Europe","Latvia","+371-6-720-7069","info@airbaltic.lv (General)","AIR BALTIC",,"1",,"0","0","0.00","2"
"Airbus","A320-200","200","214(W)","CFM","CFM56","5B","5B4/3","-","RA-73169","8452","In Service","09/27/2018","","Aeroflot Russian Airlines","Eastern Europe","Russia","+7-495-155-6643","callcenter@aeroflot.ru","STATE TRANSPORT LEASING COMPANY","1",,,"19536","8341","7.20","2"
"Airbus","A321-200","200","211","CFM","CFM56","5B","5B3/P","-","RA-73793","1905","In Service","02/27/2003","","Ural Airlines","Eastern Europe","Russia","+7-499-920-22-52","sales@uralairlines.ru (Sales/Mkt)","URAL AIRLINES","1",,,"72180","25024","22.80","2"
"Airbus","A330-200","200","243","Rolls-Royce","TRENT","700","772B-60","Honeywell (Garrett) GTCP331-350C","EX-33002","0345","In Service","10/27/2000","","Aero Nomad Airlines LLC","Eastern Europe","Kyrgyzstan","+996-220-172-666","info@aeronomad.kg","VOTAN AERO AVIATION SOLUTIONS","1",,,"64138","17643","25.20","2"
"Airbus","A320-200N","200N","271N","Pratt & Whitney","PW1000G","N/A","(1127G-JM)","-","RA-73448","8852","Stored","04/24/2019","","S7 Airlines","Eastern Europe","Russia","+7-495 -777-9999","-","S7 AIRLINES",,,"1","19030","4776","6.60","2"
"Airbus","A321-200N","200N","271NX","Pratt & Whitney","PW1000G","N/A","(1133G-JM)","-","HA-LVE","8941","In Service","07/24/2019","","Wizz Air Hungary, Ltd.","Eastern Europe","Hungary","+36-1-777-9300","info@wizzair.com","DIA DONAU LTD.","1",,,"17585","7753","6.30","2"
"Airbus","A321-200N","200N","251NX","CFM","LEAP","1A","1A32","-","RA-73840","8955","In Service","10/30/2019","","Ural Airlines","Eastern Europe","Russia","+7-499-920-22-52","sales@uralairlines.ru (Sales/Mkt)","URAL AIRLINES","1",,,"23284","6509","6.10","2"
"Airbus","A321-200N","200N","271NX/LR","Pratt & Whitney","PW1000G","N/A","(1133G-JM)","-","EI-KGB","8980","In Service","02/27/2020","","Air Astana JSC","Eastern Europe","Kazakhstan","+7-727-258-4136","-","JIN SHAN 45 IRELAND COMPANY LTD.","1",,,"20607","5446","6.30","2"
"Airbus","A321-200N","200N","271NX","Pratt & Whitney","PW1000G","N/A","(1133G-JM)","-","HA-LVK","9444","In Service","07/30/2020","","Wizz Air Hungary, Ltd.","Eastern Europe","Hungary","+36-1-777-9300","info@wizzair.com","FLIP NO. 230 COMPANY LTD.","1",,,"17884","8126","5.30","2"
"Airbus","A220-300","300","371","Pratt & Whitney","PW1000G","N/A","(PW1524G-3)","Honeywell (Allied Signal) GTCP131-9C","9A-CAE","55290","In Service","07/26/2024","","Croatia Airlines Ltd.","Eastern Europe","Croatia","+385-1-667-6555","info@croatiaairlines.hr (General)","AIR LEASE CORPORATION","1",,,"2328","1738","1.30","2"
"Airbus","A220-300","300","371","Pratt & Whitney","PW1000G","N/A","(1521G-3)","Honeywell (Allied Signal) GTCP131-9C","9A-CAN","55363","In Service","06/27/2025","","Croatia Airlines Ltd.","Eastern Europe","Croatia","+385-1-667-6555","info@croatiaairlines.hr (General)","AIR LEASE CORPORATION","1",,,"474","368","0.40","2"
"Airbus","A220-300","300","371","Pratt & Whitney","PW1000G","N/A","(PW1524G-3)","Honeywell (Allied Signal) GTCP131-9C","OK-EYB","55330","In Service","02/28/2025","","Smartwings, a.s.","Eastern Europe","Czech Republic","+420-220-115069","-","ALC CLOVER IRELAND LTD.","1",,,"1512","756","0.70","2"
"Airbus","A220-300","300","371","Pratt & Whitney","PW1000G","N/A","(PW1524G-3)","Honeywell (Allied Signal) GTCP131-9C","LZ-AMS","55249","In Service","03/01/2024","","Bulgaria Air","Eastern Europe","Bulgaria","+359-2-937-3243","office@air.bg","AIR LEASE CORPORATION","1",,,"1559","992","1.70","2"
"Airbus","A220-300","300","371","Pratt & Whitney","PW1000G","N/A","(1521G-3)","Honeywell (Allied Signal) GTCP131-9C","YL-...","BT3075","On Order","10/15/2027","","Air Baltic Corp. A.S.","Eastern Europe","Latvia","+371-6-720-7069","info@airbaltic.lv (General)","AIR BALTIC",,"1",,"0","0","0.00","2"
"Airbus","A321-200N","200N","251NX","CFM","LEAP","1A","1A32","-","RA-73836","10416","Stored","07/14/2021","","Ural Airlines","Eastern Europe","Russia","+7-499-920-22-52","sales@uralairlines.ru (Sales/Mkt)","URAL AIRLINES",,,"1","16137","4777","4.30","2"
"Airbus","A321-200N","200N","253NX","CFM","LEAP","1A","1A33","-","UK32101","10507","In Service","02/11/2022","","Uzbekistan Airways","Eastern Europe","Uzbekistan","+998-71-140-4623","info@uzairways.com (Researcher)","CDB FINANCIAL LEASING LTD.","1",,,"14136","3236","3.70","2"
"Airbus","A321-200N","200N","271NX","Pratt & Whitney","PW1000G","N/A","(1133GA-JM)","-","HA-LGV","12575","In Service","05/26/2025","","Wizz Air Hungary, Ltd.","Eastern Europe","Hungary","+36-1-777-9300","info@wizzair.com","BANK OF UTAH [TRUSTEE]","1",,,"1182","509","0.60","2"
"Airbus","A321-200N","200N","271NX","Pratt & Whitney","PW1000G","N/A","(1133GA-JM)","-","HA-...","12899","On Order","01/15/2026","","Wizz Air Hungary, Ltd.","Eastern Europe","Hungary","+36-1-777-9300","info@wizzair.com","WIZZ AIR HUNGARY",,"1",,"0","0","0.00","2"
"Airbus","A321-200N","200N","271NX/LR","Pratt & Whitney","PW1000G","N/A","(1133G-JM)","-","EI-...","LC1224","On Order","01/15/2027","","Air Astana JSC","Eastern Europe","Kazakhstan","+7-727-258-4136","-","UNDETERMINED",,"1",,"0","0","0.00","2"
"Airbus","A321-200N","200N","271NX/LR","Pratt & Whitney","PW1000G","N/A","(1133G-JM)","-","EI-...","LC1226","On Order","03/15/2027","","Air Astana JSC","Eastern Europe","Kazakhstan","+7-727-258-4136","-","UNDETERMINED",,"1",,"0","0","0.00","2"
"Airbus","A220-300","300","371","Pratt & Whitney","PW1000G","N/A","(PW1524G-3)","Honeywell (Allied Signal) GTCP131-9C","YL-ABJ","55165","In Service","05/27/2022","","Air Baltic Corp. A.S.","Eastern Europe","Latvia","+371-6-720-7069","info@airbaltic.lv (General)","ALTAVAIR AIRFINANCE","1",,,"8323","4806","3.50","2"
"Airbus","A321-200N","200N","271NX/LR","Pratt & Whitney","PW1000G","N/A","(1133G-JM)","-","EI-KGI","10902","In Service","12/09/2022","","Air Astana JSC","Eastern Europe","Kazakhstan","+7-727-258-4136","-","ALC AIRCRAFT LTD.","1",,,"11333","3408","3.00","2"
"Airbus","A321-200N","200N","253NX","CFM","LEAP","1A","1A33","-","UK32104","10887","In Service","12/22/2022","","Uzbekistan Airways","Eastern Europe","Uzbekistan","+998-71-140-4623","info@uzairways.com (Researcher)","CDB FINANCIAL LEASING LTD.","1",,,"9285","2697","2.90","2"
"Airbus","A220-300","300","371","Pratt & Whitney","PW1000G","N/A","(PW1524G-3)","Honeywell (Allied Signal) GTCP131-9C","9A-...","UX1037","On Order","09/15/2026","","Croatia Airlines Ltd.","Eastern Europe","Croatia","+385-1-667-6555","info@croatiaairlines.hr (General)","UNDETERMINED",,"1",,"0","0","0.00","2"
"Airbus","A320-200N","200N","271N","Pratt & Whitney","PW1000G","N/A","(1127G-JM)","-","4K-AZ143","11282","In Service","12/29/2022","","Azerbaijan Airlines","Eastern Europe","Azerbaijan","+994-12-598-8880","info@swtravel.az","AVIATION CAPITAL GROUP LLC","1",,,"3121","1014","2.90","2"
"Airbus","A320-200N","200N","251N","CFM","LEAP","1A","1A26","-","UK32024","11452","In Service","06/12/2023","","Uzbekistan Airways","Eastern Europe","Uzbekistan","+998-71-140-4623","info@uzairways.com (Researcher)","BOC AVIATION LTD.","1",,,"7524","2439","2.50","2"
"Airbus","A321-200N","200N","271NX/LR","Pratt & Whitney","PW1000G","N/A","(1133G-JM)","-","EI-KGK","11542","In Service","10/19/2023","","Air Astana JSC","Eastern Europe","Kazakhstan","+7-727-258-4136","-","ALC CLOVER IRELAND LTD.","1",,,"7559","1717","2.20","2"
"Airbus","A320-200N","200N","271N","Pratt & Whitney","PW1000G","N/A","(1127G-JM)","-","EI-KBW","11743","Stored","11/02/2023","","FlyArystan","Eastern Europe","Kazakhstan","+7-727-331-10-10 (General)","-","ACG AIRCRAFT LEASING IRELAND LTD.",,,"1","272","157","2.10","2"
"Airbus","A220-300","300","371","Pratt & Whitney","PW1000G","N/A","(1521G-3)","Honeywell (Allied Signal) GTCP131-9C","YL-...","BT3084","On Order","12/15/2028","","Air Baltic Corp. A.S.","Eastern Europe","Latvia","+371-6-720-7069","info@airbaltic.lv (General)","AIR BALTIC",,"1",,"0","0","0.00","2"
"Airbus","A220-300","300","371","Pratt & Whitney","PW1000G","N/A","(1521G-3)","Honeywell (Allied Signal) GTCP131-9C","YL-...","BT3082","On Order","09/15/2028","","Air Baltic Corp. A.S.","Eastern Europe","Latvia","+371-6-720-7069","info@airbaltic.lv (General)","AIR BALTIC",,"1",,"0","0","0.00","2"
"Airbus","A220-100","100","171","Pratt & Whitney","PW1000G","N/A","(PW1524G-3)","Honeywell (Allied Signal) GTCP131-9C","9A-CAO","50087","In Service","09/29/2025","","Croatia Airlines Ltd.","Eastern Europe","Croatia","+385-1-667-6555","info@croatiaairlines.hr (General)","AIR LEASE CORPORATION","1",,,"0","0","0.20","2"
"Airbus","A320-200N","200N","251N","CFM","LEAP","1A","1A26","-","UK32074","12474","In Service","03/06/2025","","My Freighter","Eastern Europe","Uzbekistan","+998-55-518-88-88","info@myf.global","BOC AVIATION LTD.","1",,,"1413","365","0.70","2"
"Airbus","A320-200N","200N","271N","Pratt & Whitney","PW1000G","N/A","(1127G-JM)","-","EI-KFH","12617","In Service","05/27/2025","","FlyArystan","Eastern Europe","Kazakhstan","+7-727-331-10-10 (General)","-","AVOLON LEASING IRELAND 3 LTD.","1",,,"495","272","0.50","2"
"Airbus","A321-200N","200N","271NX","Pratt & Whitney","PW1000G","N/A","(1133G-JM)","-","EI-KDJ","12738","In Service","10/17/2025","","Air Astana JSC","Eastern Europe","Kazakhstan","+7-727-258-4136","-","AIR ASTANA","1",,,"0","0","0.20","2"
"Airbus","A220-100","100","171","Pratt & Whitney","PW1000G","N/A","(1519G)","Honeywell (Allied Signal) GTCP131-9C","SP-...","LOT12","On Order","01/15/2030","","LOT Polish Airlines S.A.","Eastern Europe","Poland","+48-22-577-77-55","lot_info@lot.pl","LOT POLISH AIRLINES",,"1",,"0","0","0.00","2"
"Airbus","A220-100","100","171","Pratt & Whitney","PW1000G","N/A","(1519G)","Honeywell (Allied Signal) GTCP131-9C","SP-...","LOT15","On Order","11/15/2030","","LOT Polish Airlines S.A.","Eastern Europe","Poland","+48-22-577-77-55","lot_info@lot.pl","LOT POLISH AIRLINES",,"1",,"0","0","0.00","2"
"Airbus","A220-100","100","171","Pratt & Whitney","PW1000G","N/A","(1519G)","Honeywell (Allied Signal) GTCP131-9C","SP-...","LOT19","On Order","11/15/2031","","LOT Polish Airlines S.A.","Eastern Europe","Poland","+48-22-577-77-55","lot_info@lot.pl","LOT POLISH AIRLINES",,"1",,"0","0","0.00","2"
"Airbus","A320-200","200","214","CFM","CFM56","5B","5B4/P","-","LZ-EAK","1217","In Service","05/30/2000","","Electra Airways","Eastern Europe","Bulgaria","+359-2-9533331","office@electra-airways.com","AURICK ONE LTD.","1",,,"58196","37390","25.60","2"
"Airbus","A330-300","300","343E","Rolls-Royce","TRENT","700","772B-60","Honeywell (Garrett) GTCP331-350C","RA-73783","1247","In Service","08/30/2011","","Aeroflot Russian Airlines","Eastern Europe","Russia","+7-495-155-6643","callcenter@aeroflot.ru","AEROFLOT RUSSIAN AIRLINES","1",,,"55757","8428","14.30","2"
"Airbus","A330-300","300","302","GE","CF6","80E","80E1A4B","Honeywell (Garrett) GTCP331-350C","RA-73849","1391","In Service","03/01/2013","","Nordwind Airlines","Eastern Europe","Russia","+7-495-730-4330  (General)","nws@nordwindairlines.ru (General)","NORDWIND AIRLINES","1",,,"33057","5533","12.70","2"
