"Aircraft Manufacturer","Aircraft Type","Aircraft Model Variant","Aircraft Variant Detail","Engine Manufacturer","Engine Type","Engine Model Variant","Engine Variant Detail","APU Full Name","Aircraft Registration Number","Aircraft Serial Number","Aircraft Status","Aircraft Delivery Date","Aircraft Lease Termination Date","Operator","Operator Region","Operator Country","Operator Phone","Operator Email","Registered Owner/Manager","In Service","On Order","Stored","Hours","Cycles","Age (Since Delivery)","Number of Engines for Operators"
"Airbus","A330-200","200","223","Pratt & Whitney","PW4000","100","100 (4168A-1D)","Honeywell (Garrett) GTCP331-350C","N859NW","0722","In Service","02/08/2006","","Delta Air Lines, Inc.","North America","United States","404-715-2600","-","DELTA AIR LINES","1",,,"77523","9757","19.80","2"
"Airbus","A350-900","900","941","Rolls-Royce","TRENT","XWB","XWB-84","Honeywell HGT1700","N.....","DL5934","On Order","09/15/2026","","Delta Air Lines, Inc.","North America","United States","404-715-2600","-","DELTA AIR LINES",,"1",,"0","0","0.00","2"
"Airbus","A320-200N","200N","271N","Pratt & Whitney","PW1000G","N/A","(1127G-JM)","-","N932NK","10008","Stored","06/18/2020","","Spirit Airlines, Inc.","North America","United States","954-447-7965","-","BANK OF UTAH [TRUSTEE]",,,"1","7712","3195","5.40","2"
"Airbus","A220-300","300","371","Pratt & Whitney","PW1000G","N/A","(PW1524G-3)","Honeywell (Allied Signal) GTCP131-9C","N.....","JBU3090","On Order","09/15/2028","","JetBlue Airways Corp.","North America","United States","718-709-2202","corporatecommunications@jetblue.com","JETBLUE AIRWAYS",,"1",,"0","0","0.00","2"
"Airbus","A220-300","300","371","Pratt & Whitney","PW1000G","N/A","(PW1524G-3)","Honeywell (Allied Signal) GTCP131-9C","N.....","JBU3091","On Order","10/15/2028","","JetBlue Airways Corp.","North America","United States","718-709-2202","corporatecommunications@jetblue.com","JETBLUE AIRWAYS",,"1",,"0","0","0.00","2"
"Airbus","A220-300","300","371","Pratt & Whitney","PW1000G","N/A","(PW1524G-3)","Honeywell (Allied Signal) GTCP131-9C","N.....","JBU3098","On Order","09/15/2029","","JetBlue Airways Corp.","North America","United States","718-709-2202","corporatecommunications@jetblue.com","JETBLUE AIRWAYS",,"1",,"0","0","0.00","2"
"Airbus","A321-200N","200N","271NX","Pratt & Whitney","PW1000G","N/A","(1133GA-JM)","-","N24519","11965","In Service","11/08/2024","","United Airlines, Inc.","North America","United States","312-997-8610 (Investor Rel.)","customervoice9@united.com","UNITED AIRLINES","1",,,"2397","907","1.20","2"
"Airbus","A321-200N","200N","271NX","Pratt & Whitney","PW1000G","N/A","(1133GA-JM)","-","N14529","12120","In Service","12/06/2024","","United Airlines, Inc.","North America","United States","312-997-8610 (Investor Rel.)","customervoice9@united.com","UNITED AIRLINES","1",,,"2264","837","1.00","2"
"Airbus","A321-200N","200N","271NX","Pratt & Whitney","PW1000G","N/A","(1133GA-JM)","-","N24537","12385","In Service","03/28/2025","","United Airlines, Inc.","North America","United States","312-997-8610 (Investor Rel.)","customervoice9@united.com","UNITED AIRLINES","1",,,"1320","480","0.70","2"
"Airbus","A321-200N","200N","271NX","Pratt & Whitney","PW1000G","N/A","(1133GA-JM)","-","N14546","12672","In Service","07/30/2025","","United Airlines, Inc.","North America","United States","312-997-8610 (Investor Rel.)","customervoice9@united.com","UNITED AIRLINES","1",,,"1","1","0.30","2"
"Airbus","A321-200N","200N","271NX","Pratt & Whitney","PW1000G","N/A","(1133GA-JM)","-","N14549","12742","In Service","09/26/2025","","United Airlines, Inc.","North America","United States","312-997-8610 (Investor Rel.)","customervoice9@united.com","DAY, S.W.","1",,,"0","0","0.20","2"
"Airbus","A321-200N","200N","271NX","Pratt & Whitney","PW1000G","N/A","(1133GA-JM)","-","N.....","UA1112","On Order","09/15/2026","","United Airlines, Inc.","North America","United States","312-997-8610 (Investor Rel.)","customervoice9@united.com","UNITED AIRLINES",,"1",,"0","0","0.00","2"
"Airbus","A220-300","300","371","Pratt & Whitney","PW1000G","N/A","(PW1524G-3)","Honeywell (Allied Signal) GTCP131-9C","UNKNOWN","ALC256","On Order","04/15/2029","","Air Lease Corp.","North America","United States","310-553-0555 (General)","info@airleasecorp.com (General)","AIR LEASE CORPORATION",,"1",,"0","0","0.00","2"
"Airbus","A220-300","300","371","Pratt & Whitney","PW1000G","N/A","(PW1524G-3)","Honeywell (Allied Signal) GTCP131-9C","UNKNOWN","ALC267","On Order","06/15/2030","","Air Lease Corp.","North America","United States","310-553-0555 (General)","info@airleasecorp.com (General)","AIR LEASE CORPORATION",,"1",,"0","0","0.00","2"
"Airbus","A321-200N","200N","271NX","Pratt & Whitney","PW1000G","N/A","(1133GA-JM)","-","N620FR","11425","In Service","05/25/2023","05/25/2035","Frontier Airlines, Inc.","North America","United States","800-265-5505","-","JPA NO. 299 COMPANY LTD.","1",,,"7142","3138","2.50","2"
"Airbus","A321-200N","200N","271NX","Pratt & Whitney","PW1000G","N/A","(1133G-JM)","-","N652FR","11987","In Service","07/23/2024","07/23/2036","Frontier Airlines, Inc.","North America","United States","800-265-5505","-","BANK OF UTAH [TRUSTEE]","1",,,"3337","1545","1.30","2"
"Airbus","A321-200N","200N","271NX","Pratt & Whitney","PW1000G","N/A","(1133GA-JM)","-","N...FR","FT1099","On Order","10/15/2027","","Frontier Airlines, Inc.","North America","United States","800-265-5505","-","FRONTIER AIRLINES",,"1",,"0","0","0.00","2"
"Airbus","A321-200N","200N","271NX","Pratt & Whitney","PW1000G","N/A","(1133GA-JM)","-","N...FR","FT1100","On Order","11/15/2027","","Frontier Airlines, Inc.","North America","United States","800-265-5505","-","FRONTIER AIRLINES",,"1",,"0","0","0.00","2"
"Airbus","A321-200N","200N","271NX","Pratt & Whitney","PW1000G","N/A","(1133GA-JM)","-","N...FR","FT1104","On Order","04/15/2028","","Frontier Airlines, Inc.","North America","United States","800-265-5505","-","FRONTIER AIRLINES",,"1",,"0","0","0.00","2"
"Airbus","A321-200N","200N","271NX","Pratt & Whitney","PW1000G","N/A","(1133GA-JM)","-","N...FR","FT1106","On Order","05/15/2028","","Frontier Airlines, Inc.","North America","United States","800-265-5505","-","FRONTIER AIRLINES",,"1",,"0","0","0.00","2"
"Airbus","A321-200N","200N","271NX","Pratt & Whitney","PW1000G","N/A","(1133GA-JM)","-","N...FR","FT1109","On Order","07/15/2028","","Frontier Airlines, Inc.","North America","United States","800-265-5505","-","FRONTIER AIRLINES",,"1",,"0","0","0.00","2"
"Airbus","A321-200N","200N","271NX","Pratt & Whitney","PW1000G","N/A","(1133GA-JM)","-","N...FR","FT1112","On Order","09/15/2028","","Frontier Airlines, Inc.","North America","United States","800-265-5505","-","FRONTIER AIRLINES",,"1",,"0","0","0.00","2"
"Airbus","A321-200N","200N","271NX","Pratt & Whitney","PW1000G","N/A","(1133GA-JM)","-","N...FR","FT1117","On Order","11/15/2028","","Frontier Airlines, Inc.","North America","United States","800-265-5505","-","FRONTIER AIRLINES",,"1",,"0","0","0.00","2"
"Airbus","A321-200N","200N","271NX","Pratt & Whitney","PW1000G","N/A","(1133GA-JM)","-","N...FR","FT1142","On Order","01/15/2030","","Frontier Airlines, Inc.","North America","United States","800-265-5505","-","FRONTIER AIRLINES",,"1",,"0","0","0.00","2"
"Airbus","A321-200N","200N","271NX","Pratt & Whitney","PW1000G","N/A","(1133G-JM)","-","N.....","LC1206","On Order","11/15/2025","","Air Lease Corp.","North America","United States","310-553-0555 (General)","info@airleasecorp.com (General)","AIR LEASE CORPORATION",,"1",,"0","0","0.00","2"
"Airbus","A321-200N","200N","271NX","Pratt & Whitney","PW1000G","N/A","(1133G-JM)","-","N.....","LC1208","On Order","01/15/2026","","Air Lease Corp.","North America","United States","310-553-0555 (General)","info@airleasecorp.com (General)","AIR LEASE CORPORATION",,"1",,"0","0","0.00","2"
"Airbus","A321-200N","200N","271NX","Pratt & Whitney","PW1000G","N/A","(1133G-JM)","-","N.....","LC1210","On Order","02/15/2026","","Air Lease Corp.","North America","United States","310-553-0555 (General)","info@airleasecorp.com (General)","AIR LEASE CORPORATION",,"1",,"0","0","0.00","2"
"Airbus","A321-200N","200N","271NY (XLR)","Pratt & Whitney","PW1000G","N/A","(1133GR-JM)","-","C-....","LC1225","On Order","02/15/2027","","Air Canada","North America","Canada","888-247-2262 (Customer Service)","-","UNDETERMINED",,"1",,"0","0","0.00","2"
"Airbus","A321-200N","200N","271NY (XLR)","Pratt & Whitney","PW1000G","N/A","(1133GR-JM)","-","C-....","LC1229","On Order","06/15/2027","","Air Canada","North America","Canada","888-247-2262 (Customer Service)","-","UNDETERMINED",,"1",,"0","0","0.00","2"
"Airbus","A321-200N","200N","271NX","Pratt & Whitney","PW1000G","N/A","(1133G-JM)","-","N.....","LC1251","On Order","11/15/2028","","Air Lease Corp.","North America","United States","310-553-0555 (General)","info@airleasecorp.com (General)","AIR LEASE CORPORATION",,"1",,"0","0","0.00","2"
"Airbus","A321-200N","200N","271NX","Pratt & Whitney","PW1000G","N/A","(1133G-JM)","-","N.....","LC1257","On Order","04/15/2029","","Air Lease Corp.","North America","United States","310-553-0555 (General)","info@airleasecorp.com (General)","AIR LEASE CORPORATION",,"1",,"0","0","0.00","2"
"Airbus","A321-200N","200N","271NX","Pratt & Whitney","PW1000G","N/A","(1133G-JM)","-","N.....","LC1266","On Order","12/15/2029","","Air Lease Corp.","North America","United States","310-553-0555 (General)","info@airleasecorp.com (General)","AIR LEASE CORPORATION",,"1",,"0","0","0.00","2"
"Airbus","A220-300","300","371","Pratt & Whitney","PW1000G","N/A","(PW1524G-3)","Honeywell (Allied Signal) GTCP131-9C","UNKNOWN","4ZO010","On Order","02/15/2029","","Azorra Aviation Holdings, LLC","North America","United States","954-332-9776","info@azorra.com","AZORRA AVIATION",,"1",,"0","0","0.00","2"
"Airbus","A220-300","300","371","Pratt & Whitney","PW1000G","N/A","(PW1524G-3)","Honeywell (Allied Signal) GTCP131-9C","UNKNOWN","4ZO015","On Order","12/15/2029","","Azorra Aviation Holdings, LLC","North America","United States","954-332-9776","info@azorra.com","AZORRA AVIATION",,"1",,"0","0","0.00","2"
"Airbus","A220-300","300","371","Pratt & Whitney","PW1000G","N/A","(PW1524G-3)","Honeywell (Allied Signal) GTCP131-9C","UNKNOWN","ACG22012","On Order","06/15/2030","","Aviation Capital Group Corp.","North America","United States","949-219-4600 (General)","acg-info@aviationcapital.com (General)","AVIATION CAPITAL GROUP LLC",,"1",,"0","0","0.00","2"
"Airbus","A220-300","300","371","Pratt & Whitney","PW1000G","N/A","(PW1524G-3)","Honeywell (Allied Signal) GTCP131-9C","N.....","DL1086","On Order","08/15/2026","","Delta Air Lines, Inc.","North America","United States","404-715-2600","-","DELTA AIR LINES",,"1",,"0","0","0.00","2"
"Airbus","A220-300","300","371","Pratt & Whitney","PW1000G","N/A","(PW1524G-3)","Honeywell (Allied Signal) GTCP131-9C","C-GWUS","55190","In Service","12/29/2022","","Air Canada","North America","Canada","888-247-2262 (Customer Service)","-","AIR CANADA","1",,,"7670","3066","3.20","2"
"Airbus","A350-900","900","941","Rolls-Royce","TRENT","XWB","XWB-84","Honeywell HGT1700","N.....","UA1010","On Order","06/15/2031","","United Airlines, Inc.","North America","United States","312-997-8610 (Investor Rel.)","customervoice9@united.com","UNITED AIRLINES",,"1",,"0","0","0.00","2"
"Airbus","A321-200N","200N","271NY (XLR)","Pratt & Whitney","PW1000G","N/A","(1133GR-JM)","-","N54330","UA1010","On Order","08/15/2027","","United Airlines, Inc.","North America","United States","312-997-8610 (Investor Rel.)","customervoice9@united.com","UNITED AIRLINES",,"1",,"0","0","0.00","2"
"Airbus","A321-200N","200N","271NX","Pratt & Whitney","PW1000G","N/A","(1133G-JM)","-","N702NK","11328","In Service","05/15/2023","","Spirit Airlines, Inc.","North America","United States","954-447-7965","-","WILMINGTON TRUST COMPANY [TRUSTEE]","1",,,"7388","2877","2.60","2"
"Airbus","A321-200N","200N","271NX/LR","Pratt & Whitney","PW1000G","N/A","(1133G-JM)","-","C-GOIX","11363","In Service","06/27/2023","","Air Transat","North America","Canada","514-906-5196","information@airtransat.com","AERCAP B.V.","1",,,"10204","1932","2.40","2"
"Airbus","A320-200N","200N","271N","Pratt & Whitney","PW1000G","N/A","(1127G-JM)","-","N978NK","11356","In Service","04/18/2023","","Spirit Airlines, Inc.","North America","United States","954-447-7965","-","BANK OF UTAH [TRUSTEE]","1",,,"8589","3758","2.60","2"
"Airbus","A321-200N","200N","271NX","Pratt & Whitney","PW1000G","N/A","(1133G-JM)","-","N536DN","11426","In Service","06/14/2023","","Delta Air Lines, Inc.","North America","United States","404-715-2600","-","DELTA AIR LINES","1",,,"9717","2373","2.40","2"
"Airbus","A330-900","900","941","Rolls-Royce","TRENT","7000","7000-72","-","N437DX","2100","In Service","09/23/2025","09/23/2037","Delta Air Lines, Inc.","North America","United States","404-715-2600","-","BANK OF UTAH [TRUSTEE]","1",,,"0","0","0.20","2"
"Airbus","A321-200N","200N","271NX/LR","Pratt & Whitney","PW1000G","N/A","(1133G-JM)","-","C-GOJQ","11389","In Service","07/26/2023","","Air Transat","North America","Canada","514-906-5196","information@airtransat.com","AERCAP B.V.","1",,,"9632","1765","2.30","2"
"Airbus","A321-200N","200N","271NX","Pratt & Whitney","PW1000G","N/A","(1133GA-JM)","-","N709NK","11470","In Service","10/10/2023","","Spirit Airlines, Inc.","North America","United States","954-447-7965","-","WILMINGTON TRUST COMPANY [TRUSTEE]","1",,,"6700","2698","2.20","2"
"Airbus","A320-200N","200N","271N","Pratt & Whitney","PW1000G","N/A","(1127GA-JM)","-","N987NK","11691","In Service","10/31/2023","10/31/2035","Spirit Airlines, Inc.","North America","United States","954-447-7965","-","BANK OF UTAH [TRUSTEE]","1",,,"6126","2708","2.10","2"
"Airbus","A321-200N","200N","271NX","Pratt & Whitney","PW1000G","N/A","(1133GA-JM)","-","N64572","UA1123","On Order","07/15/2028","","United Airlines, Inc.","North America","United States","312-997-8610 (Investor Rel.)","customervoice9@united.com","UNITED AIRLINES",,"1",,"0","0","0.00","2"
"Airbus","A321-200N","200N","271NX","Pratt & Whitney","PW1000G","N/A","(1133GA-JM)","-","N14575","UA1126","On Order","08/15/2028","","United Airlines, Inc.","North America","United States","312-997-8610 (Investor Rel.)","customervoice9@united.com","UNITED AIRLINES",,"1",,"0","0","0.00","2"
"Airbus","A321-200N","200N","271NX","Pratt & Whitney","PW1000G","N/A","(1133GA-JM)","-","N14593","UA1144","On Order","06/15/2029","","United Airlines, Inc.","North America","United States","312-997-8610 (Investor Rel.)","customervoice9@united.com","UNITED AIRLINES",,"1",,"0","0","0.00","2"
"Airbus","A321-200N","200N","271NX","Pratt & Whitney","PW1000G","N/A","(1133GA-JM)","-","N14595","UA1146","On Order","07/15/2029","","United Airlines, Inc.","North America","United States","312-997-8610 (Investor Rel.)","customervoice9@united.com","UNITED AIRLINES",,"1",,"0","0","0.00","2"
"Airbus","A321-200N","200N","271NX","Pratt & Whitney","PW1000G","N/A","(1133GA-JM)","-","N.....","UA1160","On Order","01/15/2030","","United Airlines, Inc.","North America","United States","312-997-8610 (Investor Rel.)","customervoice9@united.com","UNITED AIRLINES",,"1",,"0","0","0.00","2"
"Airbus","A321-200N","200N","271NX","Pratt & Whitney","PW1000G","N/A","(1133GA-JM)","-","N.....","UA1165","On Order","04/15/2030","","United Airlines, Inc.","North America","United States","312-997-8610 (Investor Rel.)","customervoice9@united.com","UNITED AIRLINES",,"1",,"0","0","0.00","2"
"Airbus","A321-200N","200N","271NX","Pratt & Whitney","PW1000G","N/A","(1133GA-JM)","-","N.....","UA1167","On Order","05/15/2030","","United Airlines, Inc.","North America","United States","312-997-8610 (Investor Rel.)","customervoice9@united.com","UNITED AIRLINES",,"1",,"0","0","0.00","2"
"Airbus","A321-200N","200N","271NX","Pratt & Whitney","PW1000G","N/A","(1133GA-JM)","-","N638FR","11749","In Service","03/20/2024","03/20/2036","Frontier Airlines, Inc.","North America","United States","800-265-5505","-","BANK OF UTAH [TRUSTEE]","1",,,"4583","2125","1.70","2"
"Airbus","A321-200N","200N","271NX","Pratt & Whitney","PW1000G","N/A","(1133GA-JM)","-","N2180J","11838","In Service","03/13/2024","03/19/2034","JetBlue Airways Corp.","North America","United States","718-709-2202","corporatecommunications@jetblue.com","BANK OF UTAH [TRUSTEE]","1",,,"5858","1070","1.70","2"
"Airbus","A220-300","300","371","Pratt & Whitney","PW1000G","N/A","(PW1524G-3)","Honeywell (Allied Signal) GTCP131-9C","N.....","UNK2014","On Order","06/15/2028","","Breeze Airways","North America","United States","-","get@flybreeze.com (General)","BREEZE AIRWAYS",,"1",,"0","0","0.00","2"
"Airbus","A220-300","300","371","Pratt & Whitney","PW1000G","N/A","(PW1524G-3)","Honeywell (Allied Signal) GTCP131-9C","N.....","UNK2010","On Order","02/15/2028","","Breeze Airways","North America","United States","-","get@flybreeze.com (General)","BREEZE AIRWAYS",,"1",,"0","0","0.00","2"
"Airbus","A220-300","300","371","Pratt & Whitney","PW1000G","N/A","(PW1524G-3)","Honeywell (Allied Signal) GTCP131-9C","N.....","DL1152","On Order","12/15/2029","","Delta Air Lines, Inc.","North America","United States","404-715-2600","-","DELTA AIR LINES",,"1",,"0","0","0.00","2"
"Airbus","A220-300","300","371","Pratt & Whitney","PW1000G","N/A","(PW1524G-3)","Honeywell (Allied Signal) GTCP131-9C","N.....","DL1145","On Order","06/15/2029","","Delta Air Lines, Inc.","North America","United States","404-715-2600","-","DELTA AIR LINES",,"1",,"0","0","0.00","2"
"Airbus","A321-200N","200N","271NX","Pratt & Whitney","PW1000G","N/A","(1133GA-JM)","-","N2188J","11955","In Service","06/27/2024","07/02/2036","JetBlue Airways Corp.","North America","United States","718-709-2202","corporatecommunications@jetblue.com","UMB BANK [TRUSTEE]","1",,,"4829","908","1.40","2"
"Airbus","A321-200N","200N","271NX","Pratt & Whitney","PW1000G","N/A","(1133GA-JM)","-","N649FR","12050","In Service","06/28/2024","06/28/2036","Frontier Airlines, Inc.","North America","United States","800-265-5505","-","BANK OF UTAH [TRUSTEE]","1",,,"3538","1654","1.40","2"
"Airbus","A321-200N","200N","271NX","Pratt & Whitney","PW1000G","N/A","(1133GA-JM)","-","N657FR","12276","In Service","12/03/2024","12/03/2036","Frontier Airlines, Inc.","North America","United States","800-265-5505","-","BANK OF UTAH [TRUSTEE]","1",,,"2288","1060","1.00","2"
"Airbus","A321-200N","200N","271NX","Pratt & Whitney","PW1000G","N/A","(1133GA-JM)","-","N.....","UX1702","On Order","04/15/2030","","United Airlines, Inc.","North America","United States","312-997-8610 (Investor Rel.)","customervoice9@united.com","UNITED AIRLINES",,"1",,"0","0","0.00","2"
"Airbus","A321-200N","200N","271NX","Pratt & Whitney","PW1000G","N/A","(1133GA-JM)","-","N.....","UX1712","On Order","09/15/2031","","United Airlines, Inc.","North America","United States","312-997-8610 (Investor Rel.)","customervoice9@united.com","UNITED AIRLINES",,"1",,"0","0","0.00","2"
"Airbus","A321-200N","200N","271NX","Pratt & Whitney","PW1000G","N/A","(1133GA-JM)","-","N.....","UX1738","On Order","07/15/2035","","United Airlines, Inc.","North America","United States","312-997-8610 (Investor Rel.)","customervoice9@united.com","UNITED AIRLINES",,"1",,"0","0","0.00","2"
"Airbus","A321-200N","200N","271NX","Pratt & Whitney","PW1000G","N/A","(1133GA-JM)","-","N.....","UX1739","On Order","08/15/2035","","United Airlines, Inc.","North America","United States","312-997-8610 (Investor Rel.)","customervoice9@united.com","UNITED AIRLINES",,"1",,"0","0","0.00","2"
"Airbus","A300C4-600R/F4-600R","C4-600R/F4-600R","F4-605R","GE","CF6","80C2","80C2A5F","-","N656FE","745","In Service","02/21/1995","","FedEx Corp.","North America","United States","901-434-8100 (Media Contact)","info@fedex.com","FEDERAL EXPRESS","1",,,"40279","22085","31.00","2"
"Airbus","A300C4-600R/F4-600R","C4-600R/F4-600R","F4-605R","GE","CF6","80C2","80C2A5F","-","N676FE","790","In Service","07/15/1998","","FedEx Corp.","North America","United States","901-434-8100 (Media Contact)","info@fedex.com","FEDERAL EXPRESS","1",,,"35119","20067","27.40","2"
"Airbus","A320-200","200","212","CFM","CFM56","5A","5A3","-","N353NW","786","In Service","03/13/1998","","Delta Air Lines, Inc.","North America","United States","404-715-2600","-","DELTA AIR LINES","1",,,"78293","37129","27.70","2"
"Airbus","A320-200","200","214","CFM","CFM56","5B","5B4/P","-","N118US","1264","In Service","09/08/2000","09/12/2027","American Airlines, Inc.","North America","United States","817-963-1234","-","BANK OF UTAH [TRUSTEE]","1",,,"69971","35467","25.40","2"
"Airbus","A321-200","200","211","CFM","CFM56","5B","5B3/P","-","C-FLKX","1299","In Service","08/17/2000","","Air Canada","North America","Canada","888-247-2262 (Customer Service)","-","AS AIR LEASE VIII (IRELAND) LTD.","1",,,"60414","32497","25.20","2"
"Airbus","A321-200","200","211","CFM","CFM56","5B","5B3/P","-","N161UW","1403","In Service","01/18/2001","","American Airlines, Inc.","North America","United States","817-963-1234","-","AMERICAN AIRLINES","1",,,"73914","28743","24.80","2"
"Airbus","A319-100","100","114","CFM","CFM56","5A","5A5","-","N326NB","1498","In Service","05/22/2001","","Delta Air Lines, Inc.","North America","United States","404-715-2600","-","DELTA AIR LINES","1",,,"63389","32999","24.50","2"
"Airbus","A321-200","200","211","CFM","CFM56","5B","5B3/P","-","N178US","1519","In Service","06/14/2001","","American Airlines, Inc.","North America","United States","817-963-1234","-","AMERICAN AIRLINES","1",,,"76603","29711","24.50","2"
"Airbus","A330-900","900","941","Rolls-Royce","TRENT","7000","7000-72","-","N433DX","2082","In Service","12/30/2024","","Delta Air Lines, Inc.","North America","United States","404-715-2600","-","DELTA AIR LINES","1",,,"3506","423","0.90","2"
"Airbus","A320-200","200","211","CFM","CFM56","5A","5A1","-","N377NW","2082","In Service","11/20/2003","","Delta Air Lines, Inc.","North America","United States","404-715-2600","-","DELTA AIR LINES","1",,,"60264","29926","22.30","2"
"Airbus","A319-100","100","111","CFM","CFM56","5B","5B5/P","-","N318NV","2492","In Service","06/15/2005","","Allegiant Air","North America","United States","702-851-7300","customerrelations@allegiantair.com","UMB BANK [TRUSTEE]","1",,,"55000","33333","20.50","2"
"Airbus","A319-100","100","111","CFM","CFM56","5B","5B5/P","-","N328NV","2821","In Service","07/05/2006","","Allegiant Air","North America","United States","702-851-7300","customerrelations@allegiantair.com","SUNRISE ASSET MANAGEMENT LLC [NV-USA]","1",,,"51801","36506","19.40","2"
"Airbus","A320-200","200","214","CFM","CFM56","5B","5B4/P","-","N282GX","2851","In Service","08/24/2006","01/15/2028","Global Crossing Airlines, Inc.","North America","United States","786-751-8550","-","UMB BANK [TRUSTEE]","1",,,"50563","16731","19.30","2"
"Airbus","A319-100","100","111","CFM","CFM56","5B","5B5/P","-","N335NV","2852","In Service","08/09/2006","","Allegiant Air","North America","United States","702-851-7300","customerrelations@allegiantair.com","SUNRISE ASSET MANAGEMENT LLC [NV-USA]","1",,,"50764","37540","19.20","2"
"Airbus","A320-200","200","214","CFM","CFM56","5B","5B4/P","-","N271NV","2932","In Service","11/09/2006","","Allegiant Air","North America","United States","702-851-7300","customerrelations@allegiantair.com","ALLEGIANT AIR","1",,,"39274","26770","19.10","2"
"Airbus","A320-200","200","214","CFM","CFM56","5B","5B4/P","-","N272NV","2995","In Service","01/18/2007","","Allegiant Air","North America","United States","702-851-7300","customerrelations@allegiantair.com","ALLEGIANT AIR","1",,,"38873","26661","18.90","2"
"Airbus","A321-200","200","211","CFM","CFM56","5B","5B3/3","-","N196UW","3879","In Service","04/23/2009","","American Airlines, Inc.","North America","United States","817-963-1234","-","AMERICAN AIRLINES","1",,,"53040","21499","16.60","2"
"Airbus","A321-200","200","211","CFM","CFM56","5B","5B3/3B1","-","N197UW","3928","In Service","06/03/2009","","American Airlines, Inc.","North America","United States","817-963-1234","-","AMERICAN AIRLINES","1",,,"50656","20304","16.50","2"
"Airbus","A321-200","200","211","CFM","CFM56","5B","5B3/3","-","C-FYXF","5038","In Service","02/17/2012","","Air Canada Rouge","North America","Canada","514-393-3333","-","ACG AIRCRAFT LEASING IRELAND LTD.","1",,,"34123","13593","13.70","2"
"Airbus","A320-200","200","214","CFM","CFM56","5B","5B4/3","-","N280NV","5320","In Service","10/16/2012","04/09/2028","Allegiant Air","North America","United States","702-851-7300","customerrelations@allegiantair.com","DUSTLAND LLC","1",,,"32498","20229","13.20","2"
"Airbus","A320-200","200","214","CFM","CFM56","5B","5B4/3","-","N202NV","5440","In Service","01/23/2013","06/02/2031","Allegiant Air","North America","United States","702-851-7300","customerrelations@allegiantair.com","SUNRISE ASSET MANAGEMENT LLC [NV-USA]","1",,,"28122","16889","12.90","2"
"Airbus","A320-200","200","214(W)","CFM","CFM56","5B","5B4/3","-","N211NV","5442","In Service","01/18/2013","03/16/2029","Allegiant Air","North America","United States","702-851-7300","customerrelations@allegiantair.com","SUNRISE ASSET MANAGEMENT LLC [NV-USA]","1",,,"34638","21392","12.90","2"
"Airbus","A321-200","200","211","CFM","CFM56","5B","5B3/3B1","-","N199UW","5475","In Service","02/19/2013","","American Airlines, Inc.","North America","United States","817-963-1234","-","AMERICAN AIRLINES","1",,,"39109","16081","12.70","2"
"Airbus","A321-200","200","211","CFM","CFM56","5B","5B3/3","-","C-GHPD","5681","In Service","07/16/2013","","Air Canada Rouge","North America","Canada","514-393-3333","-","AIR CANADA","1",,,"30775","9428","12.40","2"
"Airbus","A320-200","200","214(W)","CFM","CFM56","5B","5B4/3","-","N189NV","5687","In Service","07/22/2013","09/27/2034","Allegiant Air","North America","United States","702-851-7300","customerrelations@allegiantair.com","SUNRISE ASSET MANAGEMENT LLC [NV-USA]","1",,,"32348","21770","12.30","2"
"Airbus","A319-100","100","115(W)","CFM","CFM56","5B","5B7/3","-","N9011P","5798","In Service","10/28/2013","10/28/2029","American Airlines, Inc.","North America","United States","817-963-1234","-","WILMINGTON TRUST COMPANY [TRUSTEE]","1",,,"31101","15293","12.20","2"
"Airbus","A321-200","200","211(W)","CFM","CFM56","5B","5B3/3","-","C-FCEU","5808","In Service","10/22/2013","","Air Canada","North America","Canada","888-247-2262 (Customer Service)","-","AMEDEO AIR FOUR PLUS LTD.","1",,,"22368","9356","12.10","2"
"Airbus","A319-100","100","115(W)","CFM","CFM56","5B","5B7/3","-","N3014R","5842","In Service","11/12/2013","","American Airlines, Inc.","North America","United States","817-963-1234","-","AMERICAN AIRLINES","1",,,"31531","15393","12.00","2"
"Airbus","A319-100","100","115(W)","CFM","CFM56","5B","5B7/3","-","N9026C","6429","In Service","01/22/2015","","American Airlines, Inc.","North America","United States","817-963-1234","-","AMERICAN AIRLINES","1",,,"28287","13291","10.80","2"
"Airbus","A321-200N","200N","253NX","CFM","LEAP","1A","1A33","-","N430AN","10387","In Service","03/30/2021","03/31/2033","American Airlines, Inc.","North America","United States","817-963-1234","-","BANK OF UTAH [TRUSTEE]","1",,,"17180","4618","4.70","2"
"Airbus","A321-200N","200N","253NY (XLR)","Pratt & Whitney","PW1000G","N/A","(1133GAR-JM)","-","N.....","AA1293","On Order","08/15/2026","","American Airlines, Inc.","North America","United States","817-963-1234","-","AMERICAN AIRLINES",,"1",,"0","0","0.00","2"
"Airbus","A321-200N","200N","253NY (XLR)","Pratt & Whitney","PW1000G","N/A","(1133GAR-JM)","-","N.....","AA1304","On Order","12/15/2026","","American Airlines, Inc.","North America","United States","817-963-1234","-","AMERICAN AIRLINES",,"1",,"0","0","0.00","2"
"Airbus","A321-200N","200N","253NY (XLR)","Pratt & Whitney","PW1000G","N/A","(1133GAR-JM)","-","N.....","AA1310","On Order","03/15/2027","","American Airlines, Inc.","North America","United States","817-963-1234","-","AMERICAN AIRLINES",,"1",,"0","0","0.00","2"
