"Aircraft Manufacturer","Aircraft Type","Aircraft Model Variant","Aircraft Variant Detail","Engine Manufacturer","Engine Type","Engine Model Variant","Engine Variant Detail","APU Full Name","Aircraft Registration Number","Aircraft Serial Number","Aircraft Status","Aircraft Delivery Date","Aircraft Lease Termination Date","Operator","Operator Region","Operator Country","Operator Phone","Operator Email","Registered Owner/Manager","In Service","On Order","Stored","Hours","Cycles","Age (Since Delivery)","Number of Engines for Operators"
"Boeing","777-300","300","312","Rolls-Royce","TRENT","800","892-17","Honeywell (Allied Signal) GTCP331-500","RA-73282","28516","In Service","12/17/1998","","Rossiya Airlines JSC","Eastern Europe","Russia","+7-812 -704-3611","agency@rossiya-airlines.com (Sales/Mkt)","VEB-LEASING","1",,,"59037","14558","27.00","2"
"Boeing","777-300ER","300ER","31HER","GE","GE90","115B","115B","Honeywell (Allied Signal) GTCP331-500","RA-73277","32715","In Service","09/21/2006","","Rossiya Airlines JSC","Eastern Europe","Russia","+7-812 -704-3611","agency@rossiya-airlines.com (Sales/Mkt)","ROSSIYA AIRLINES","1",,,"54916","10729","19.30","2"
"Boeing","777-300ER","300ER","3M0ER","GE","GE90","115B","115B","Honeywell (Allied Signal) GTCP331-500","RA-73136","41687","In Service","01/29/2014","","Aeroflot Russian Airlines","Eastern Europe","Russia","+7-495-155-6643","callcenter@aeroflot.ru","AEROFLOT RUSSIAN AIRLINES","1",,,"42618","5859","12.00","2"
"Boeing","737-800","800","8LJ(W)","CFM","CFM56","7B","7B26E","Honeywell (Allied Signal) GTCP131-9B","RA-73127","41213","In Service","11/09/2015","11/08/2027","Aeroflot Russian Airlines","Eastern Europe","Russia","+7-495-155-6643","callcenter@aeroflot.ru","VTB LEASING","1",,,"26584","8577","10.10","2"
"Boeing","777-300ER","300ER","3M0ER","GE","GE90","115B","115B","Honeywell (Allied Signal) GTCP331-500","RA-73149","41694","Stored","03/22/2016","","Aeroflot Russian Airlines","Eastern Europe","Russia","+7-495-155-6643","callcenter@aeroflot.ru","AEROFLOT RUSSIAN AIRLINES",,,"1","27543","3784","9.70","2"
"Boeing","787-8","8","8","GE","GENX","1","1B64","Hamilton Sundstrand APS5000","UK78702","38364","In Service","11/02/2016","","Uzbekistan Airways","Eastern Europe","Uzbekistan","+998-71-140-4623","info@uzairways.com (Researcher)","UZBEKISTAN AIRWAYS","1",,,"0","0","9.20","2"
"Boeing","737-800","800","800(W)","CFM","CFM56","7B","7B26E","Honeywell (Allied Signal) GTCP131-9B","EW-457PA","61423","In Service","12/20/2016","","Belavia","Eastern Europe","Belarus","+375-17-220-2555 (Information)","support@belavia.by","BELAVIA","1",,,"30624","9133","8.90","2"
"Boeing","747-8F","8F","8F","GE","GENX","2","2B67","Pratt & Whitney Canada 901C","VP-BBP","63695","Stored","04/05/2017","","AirBridge Cargo Airlines","Eastern Europe","Russia","+7-495-7862613, x851","info@airbridgecargo.com","AIRBRIDGE CARGO AIRLINES",,,"1","21950","4110","8.70","4"
"Boeing","737-800","800","800(W)","CFM","CFM56","7B","7B26E","Honeywell (Allied Signal) GTCP131-9B","SP-RSM","44791","In Service","05/26/2017","","Buzz","Eastern Europe","Poland","+48-703-303-033","-","AVIATION FINANCE & LEASING SARL","1",,,"24778","12759","8.60","2"
"Boeing","737-800","800","800(W)","CFM","CFM56","7B","7B26E","Honeywell (Allied Signal) GTCP131-9B","SP-RSR","44799","In Service","09/27/2017","","Buzz","Eastern Europe","Poland","+48-703-303-033","-","RYANAIR","1",,,"24544","11019","8.20","2"
"Boeing","737-800","800","800(W)","CFM","CFM56","7B","7B26E","Honeywell (Allied Signal) GTCP131-9B","SP-RKQ","44809","In Service","11/01/2017","","Buzz","Eastern Europe","Poland","+48-703-303-033","-","RYANAIR","1",,,"22835","11888","8.10","2"
"Boeing","737-800","800","800(W)","CFM","CFM56","7B","7B26E","Honeywell (Allied Signal) GTCP131-9B","SP-RKV","44810","In Service","11/06/2017","","Buzz","Eastern Europe","Poland","+48-703-303-033","-","RYANAIR","1",,,"22995","11878","8.10","2"
"Boeing","737-800","800","800(W)","CFM","CFM56","7B","7B26E","Honeywell (Allied Signal) GTCP131-9B","RA-73102","41243","In Service","11/30/2017","","Aeroflot Russian Airlines","Eastern Europe","Russia","+7-495-155-6643","callcenter@aeroflot.ru","VTB LEASING","1",,,"20135","6452","8.00","2"
"Boeing","737-800","800","800(W)","CFM","CFM56","7B","7B26E","Honeywell (Allied Signal) GTCP131-9B","SP-RSG","44841","In Service","05/24/2018","","Buzz","Eastern Europe","Poland","+48-703-303-033","-","RYANAIR","1",,,"21309","11041","7.60","2"
"Boeing","737-800","800","800(W)","CFM","CFM56","7B","7B26E","Honeywell (Allied Signal) GTCP131-9B","SP-RSD","44845","In Service","05/18/2018","","Buzz","Eastern Europe","Poland","+48-703-303-033","-","RYANAIR","1",,,"21830","11272","7.60","2"
"Boeing","737-800","800","800(W)","CFM","CFM56","7B","7B26E","Honeywell (Allied Signal) GTCP131-9B","RA-73223","41224","In Service","06/08/2018","07/07/2030","Rossiya Airlines JSC","Eastern Europe","Russia","+7-812 -704-3611","agency@rossiya-airlines.com (Sales/Mkt)","AVIA CAPITAL-SERVICE LLC","1",,,"0","0","7.50","2"
"Boeing","737 Max 8","Max 8","MAX 8","CFM","LEAP","1B","1B25","-","SP-LVC","43347","In Service","06/23/2018","","LOT Polish Airlines S.A.","Eastern Europe","Poland","+48-22-577-77-55","lot_info@lot.pl","AIR LEASE CORPORATION","1",,,"13477","5944","7.60","2"
"Boeing","737 Max 8","Max 8","MAX 8","CFM","LEAP","1B","1B25","-","SP-LVD","64069","In Service","06/27/2018","","LOT Polish Airlines S.A.","Eastern Europe","Poland","+48-22-577-77-55","lot_info@lot.pl","AIR LEASE CORPORATION","1",,,"12987","5723","7.50","2"
"Boeing","737-800","800","800(W)","CFM","CFM56","7B","7B26E","Honeywell (Allied Signal) GTCP131-9B","RA-73246","41235","In Service","10/25/2018","10/24/2030","Pobeda","Eastern Europe","Russia","+7-499-215-23-00","-","AVIA CAPITAL-SERVICE LLC","1",,,"6551","2253","7.20","2"
"Boeing","737-900ER","900ER","900ER(W)","CFM","CFM56","7B","7B27E","-","RA-73484","43213","In Service","11/21/2018","","Rossiya Airlines JSC","Eastern Europe","Russia","+7-812 -704-3611","agency@rossiya-airlines.com (Sales/Mkt)","GTLK ASIA A1 LTD.","1",,,"4733","3396","7.10","2"
"Boeing","777-300ER","300ER","300ER","GE","GE90","115B","115B","Honeywell (Allied Signal) GTCP331-500","RA-73146","65309","In Service","03/29/2019","03/28/2031","Aeroflot Russian Airlines","Eastern Europe","Russia","+7-495-155-6643","callcenter@aeroflot.ru","VTB LEASING","1",,,"19099","2653","6.70","2"
"Boeing","737 Max 8","Max 8","MAX 8","CFM","LEAP","1B","1B27","-","SP-LVQ","43975","In Service","09/28/2022","","LOT Polish Airlines S.A.","Eastern Europe","Poland","+48-22-577-77-55","lot_info@lot.pl","ANKA AVIATION CAPITAL LTD.","1",,,"24","15","6.70","2"
"Boeing","737 Max 8200","Max 8200","8200","CFM","LEAP","1B","1B27","-","SP-RZI","62305","In Service","01/04/2022","","Buzz","Eastern Europe","Poland","+48-703-303-033","-","RYANAIR","1",,,"12839","6392","6.20","2"
"Boeing","777-200F/LR","200F/LR","200F","GE","GE90","110B","110B1","-","VP-B..","66628","On Order","06/15/2100","","AirBridge Cargo Airlines","Eastern Europe","Russia","+7-495-7862613, x851","info@airbridgecargo.com","UNDETERMINED",,"1",,"0","0","0.00","2"
"Boeing","737 Max 8","Max 8","MAX 8","CFM","LEAP","1B","1B27","-","UP-B3745","61831","In Service","09/10/2025","","SCAT Airlines","Eastern Europe","Kazakhstan","+7-752-455010","scat@scat.kz","BOC AVIATION LTD.","1",,,"0","0","0.30","2"
"Boeing","737 Max 8","Max 8","MAX 8","CFM","LEAP","1B","1B27","-","OK-SWH","62902","In Service","05/04/2023","","Smartwings, a.s.","Eastern Europe","Czech Republic","+420-220-115069","-","WILMINGTON TRUST SP SVCS (DUB) [TRUSTEE]","1",,,"8309","2230","2.80","2"
"Boeing","737 Max 8","Max 8","MAX 8","CFM","LEAP","1B","1B27","-","4K-....","64023","On Order","01/15/2027","","Silk Way Airlines","Eastern Europe","Azerbaijan","+994-12-493-3860","silkwayltd@silkwayltd.com (General)","SILK WAY AIRLINES",,"1",,"0","0","0.00","2"
"Boeing","737 Max 9","Max 9","MAX 9","CFM","LEAP","1B","1B28","-","UP-B3738","65904","In Service","12/16/2022","","SCAT Airlines","Eastern Europe","Kazakhstan","+7-752-455010","scat@scat.kz","AIR LEASE CORPORATION","1",,,"0","0","3.10","2"
"Boeing","737 Max 8","Max 8","MAX 8","CFM","LEAP","1B","1B25","-","VQ-B..","66044","On Order","06/15/2100","","UTair Aviation JSC","Eastern Europe","Russia","+7-495-745-40-78 (Investor Relations)","pr@utair.com (Corporate Communications)","UTAIR AVIATION",,"1",,"0","0","0.00","2"
"Boeing","737 Max 8","Max 8","MAX 8","CFM","LEAP","1B","1B25","-","VQ-B..","66045","On Order","06/15/2100","","UTair Aviation JSC","Eastern Europe","Russia","+7-495-745-40-78 (Investor Relations)","pr@utair.com (Corporate Communications)","UTAIR AVIATION",,"1",,"0","0","0.00","2"
"Boeing","737 Max 8","Max 8","MAX 8","CFM","LEAP","1B","1B25","-","VQ-B..","66047","On Order","06/15/2100","","UTair Aviation JSC","Eastern Europe","Russia","+7-495-745-40-78 (Investor Relations)","pr@utair.com (Corporate Communications)","UTAIR AVIATION",,"1",,"0","0","0.00","2"
"Boeing","737 Max 8","Max 8","MAX 8","CFM","LEAP","1B","1B25","-","VQ-B..","66057","On Order","06/15/2100","","UTair Aviation JSC","Eastern Europe","Russia","+7-495-745-40-78 (Investor Relations)","pr@utair.com (Corporate Communications)","UTAIR AVIATION",,"1",,"0","0","0.00","2"
"Boeing","737 Max 8","Max 8","MAX 8","CFM","LEAP","1B","1B25","-","VQ-B..","66065","On Order","06/15/2100","","UTair Aviation JSC","Eastern Europe","Russia","+7-495-745-40-78 (Investor Relations)","pr@utair.com (Corporate Communications)","UTAIR AVIATION",,"1",,"0","0","0.00","2"
"Boeing","737 Max 8","Max 8","MAX 8","CFM","LEAP","1B","1B25","-","VQ-B..","66066","On Order","06/15/2100","","UTair Aviation JSC","Eastern Europe","Russia","+7-495-745-40-78 (Investor Relations)","pr@utair.com (Corporate Communications)","UTAIR AVIATION",,"1",,"0","0","0.00","2"
"Boeing","737 Max 8","Max 8","MAX 8","CFM","LEAP","1B","1B27","-","YR-...","66071","On Order","04/15/2027","","Tarom S.A.","Eastern Europe","Romania","+40-21-317-4444 (Call center)","contact@tarom.ro","TAROM",,"1",,"0","0","0.00","2"
"Boeing","737 Max 8","Max 8","MAX 8","CFM","LEAP","1B","1B27","-","SP-EXC","44624","In Service","05/24/2023","","Enter Air Sp. z o.o.","Eastern Europe","Poland","+48-22-355 15 70","sales@enterair.pl","TUI TRAVEL PLC","1",,,"0","0","2.70","2"
"Boeing","737 Max 8","Max 8","MAX 8","CFM","LEAP","1B","1B25","-","SP-...","67030","On Order","05/15/2027","","Enter Air Sp. z o.o.","Eastern Europe","Poland","+48-22-355 15 70","sales@enterair.pl","ENTER AIR",,"1",,"0","0","0.00","2"
"Boeing","737 Max 8200","Max 8200","8200","CFM","LEAP","1B","1B27","-","SP-RZT","67122","In Service","07/30/2025","","Buzz","Eastern Europe","Poland","+48-703-303-033","-","RYANAIR","1",,,"0","0","0.40","2"
"Boeing","737 Max 8","Max 8","MAX 8","CFM","LEAP","1B","1B27","-","OK-SWN","68122","In Service","03/18/2025","","Smartwings, a.s.","Eastern Europe","Czech Republic","+420-220-115069","-","ALC CLOVER IRELAND LTD.","1",,,"104","29","1.20","2"
"Boeing","737 Max 8","Max 8","MAX 8","CFM","LEAP","1B","1B27","-","SP-...","KU056","On Order","05/15/2026","","LOT Polish Airlines S.A.","Eastern Europe","Poland","+48-22-577-77-55","lot_info@lot.pl","UNDETERMINED",,"1",,"0","0","0.00","2"
"Boeing","787-9","9","9","GE","GENX","1","1B74","Hamilton Sundstrand APS5000","4K-....","J2804","On Order","09/15/2030","","Azerbaijan Airlines","Eastern Europe","Azerbaijan","+994-12-598-8880","info@swtravel.az","AZERBAIJAN AIRLINES",,"1",,"0","0","0.00","2"
"Boeing","737 Max 8","Max 8","MAX 8","CFM","LEAP","1B","1B27","-","EZ-A...","T5802","On Order","03/15/2026","","Turkmenistan Airlines","Eastern Europe","Turkmenistan","+993-+44-844-5852065","info@turkmenhowayollary.gov.tm","TURKMENISTAN AIRLINES",,"1",,"0","0","0.00","2"
"Boeing","737 Max 8","Max 8","MAX 8","CFM","LEAP","1B","1B27","-","UP-B3...","DV803","On Order","04/15/2026","","SCAT Airlines","Eastern Europe","Kazakhstan","+7-752-455010","scat@scat.kz","SCAT",,"1",,"0","0","0.00","2"
"Boeing","737 Max 8","Max 8","MAX 8","CFM","LEAP","1B","1B27","-","UP-B3...","DV806","On Order","05/15/2027","","SCAT Airlines","Eastern Europe","Kazakhstan","+7-752-455010","scat@scat.kz","SCAT",,"1",,"0","0","0.00","2"
"Boeing","737-300","300","3K2","CFM","CFM56","3","3B2","-","UP-B3729","24328","Stored","05/03/1990","","SCAT Airlines","Eastern Europe","Kazakhstan","+7-752-455010","scat@scat.kz","SCAT",,,"1","80759","45058","35.60","2"
"Boeing","737-400F","400F","405(F)","CFM","CFM56","3","3C1","-","LZ-CGV","25795","In Service","04/15/1997","","Cargo Air","Eastern Europe","Bulgaria","+359-2-814-4550","sales@cargoair.bg","AIR VEGA BULGARIA","1",,,"34449","32004","28.70","2"
"Boeing","737-500","500","522","CFM","CFM56","3","3C1","-","LY-KDT","26691","In Service","12/21/1992","","Klasjet","Eastern Europe","Lithuania","+370-609-66066","sales@klasjet.aero","KLASJET","1",,,"66117","41137","33.00","2"
"Boeing","737-500","500","524(W)","CFM","CFM56","3","3C1","-","RA-73038","27331","In Service","09/26/1994","","UTair Aviation JSC","Eastern Europe","Russia","+7-495-745-40-78 (Investor Relations)","pr@utair.com (Corporate Communications)","UTAIR AVIATION","1",,,"38835","20547","31.20","2"
"Boeing","737-800","800","83N(W)","CFM","CFM56","7B","7B27/B1","Honeywell (Allied Signal) GTCP131-9B","RA-73408","28245","In Service","01/26/2002","","S7 Airlines","Eastern Europe","Russia","+7-495 -777-9999","-","S7 AIRLINES","1",,,"93011","29885","23.90","2"
"Boeing","737-400","400","46M","CFM","CFM56","3","3C1","-","RA-73064","28549","In Service","01/17/1997","","UTair Aviation JSC","Eastern Europe","Russia","+7-495-745-40-78 (Investor Relations)","pr@utair.com (Corporate Communications)","UTAIR AVIATION","1",,,"36288","19785","28.90","2"
"Boeing","737-500","500","524","CFM","CFM56","3","3C1","-","RA-73041","28920","Stored","06/30/1998","","UTair Aviation JSC","Eastern Europe","Russia","+7-495-745-40-78 (Investor Relations)","pr@utair.com (Corporate Communications)","UTAIR AVIATION",,,"1","25534","13385","27.40","2"
"Boeing","737-800","800","8AS(W)","CFM","CFM56","7B","7B26","Honeywell (Allied Signal) GTCP131-9B","UR-SLH","29923","In Service","06/09/2000","","Skyline Express Airlines","Eastern Europe","Ukraine","+380-44-33-99-008","office@skylineexpress.aero","WWTAI AIROPCO II DAC","1",,,"47819","24491","25.50","2"
"Boeing","737-800","800","86Q(W)","CFM","CFM56","7B","7B26/B1","Honeywell (Allied Signal) GTCP131-9B","OK-TVW","30295","In Service","11/03/2004","","Smartwings, a.s.","Eastern Europe","Czech Republic","+420-220-115069","-","SASOF III (A22) AVIATION IRELAND DAC","1",,,"69450","17815","21.10","2"
"Boeing","737-700","700","7CT(W)","CFM","CFM56","7B","7B22","Honeywell (Allied Signal) GTCP131-9B","RA-73262","30712","In Service","02/20/2007","","Yakutia","Eastern Europe","Russia","+7-4112-443060","office@yakutia.aero","YAKUTIA AIRLINES","1",,,"42280","19309","18.80","2"
"Boeing","737-800","800","8Q8(W)","CFM","CFM56","7B","7B26","Honeywell (Allied Signal) GTCP131-9B","OK-TVY","30724","In Service","06/09/2007","","Smartwings, a.s.","Eastern Europe","Czech Republic","+420-220-115069","-","WILMINGTON TRUST SP SVCS (DUB) [TRUSTEE]","1",,,"53637","20321","18.50","2"
"Boeing","737-800","800","8BK(W)","CFM","CFM56","7B","7B26","Honeywell (Allied Signal) GTCP131-9B","SP-ENV","33014","In Service","09/16/2003","","Enter Air Sp. z o.o.","Eastern Europe","Poland","+48-22-355 15 70","sales@enterair.pl","CARLYLE AVIATION PARTNERS LLC","1",,,"37536","13099","22.30","2"
"Boeing","737-800","800","8AS(W)","CFM","CFM56","7B","7B26","Honeywell (Allied Signal) GTCP131-9B","RA-73193","33602","In Service","11/16/2006","","Rossiya Airlines JSC","Eastern Europe","Russia","+7-812 -704-3611","agency@rossiya-airlines.com (Sales/Mkt)","STATE TRANSPORT LEASING COMPANY","1",,,"405","300","19.10","2"
"Boeing","737-800","800","85R(W)","CFM","CFM56","7B","7B26","Honeywell (Allied Signal) GTCP131-9B","RA-73498","34798","In Service","04/17/2006","","UTair Aviation JSC","Eastern Europe","Russia","+7-495-745-40-78 (Investor Relations)","pr@utair.com (Corporate Communications)","UTAIR AVIATION","1",,,"54987","26681","19.70","2"
"Boeing","737-800","800","86N(W)","CFM","CFM56","7B","7B26","Honeywell (Allied Signal) GTCP131-9B","SP-ESL","35216","In Service","07/18/2007","","Enter Air Sp. z o.o.","Eastern Europe","Poland","+48-22-355 15 70","sales@enterair.pl","WWTAI AIROPCO II DAC","1",,,"41765","30377","18.40","2"
"Boeing","737-800","800","8KN(W)","CFM","CFM56","7B","7B27","Honeywell (Allied Signal) GTCP131-9B","YR-HLB","35795","In Service","05/20/2009","","Hello Jets S.A.","Eastern Europe","Romania","-","acmi@hellojets.com","MACQUARIE AIRCRAFT LEASING LTD.","1",,,"21572","7806","16.70","2"
"Boeing","737-900ER","900ER","94XER(W)","CFM","CFM56","7B","7B27","-","UR-SLX","36087","In Service","06/15/2009","","Skyline Express Airlines","Eastern Europe","Ukraine","+380-44-33-99-008","office@skylineexpress.aero","WWTAI AIROPCO II DAC","1",,,"45179","16220","16.50","2"
"Boeing","737-800","800","86N(W)","CFM","CFM56","7B","7B26","Honeywell (Allied Signal) GTCP131-9B","RA-73653","36818","In Service","11/10/2009","","Smartavia","Eastern Europe","Russia","+7-800-200-0055","office@nordavia.ru","SMARTAVIA AIRLINES","1",,,"39744","17650","16.10","2"
"Boeing","737-800","800","86N(W)","CFM","CFM56","7B","7B26","Honeywell (Allied Signal) GTCP131-9B","RA-73660","36819","In Service","12/03/2009","","Smartavia","Eastern Europe","Russia","+7-800-200-0055","office@nordavia.ru","SMARTAVIA AIRLINES","1",,,"39123","17314","16.00","2"
"Boeing","737-800","800","8GU(W)","CFM","CFM56","7B","7B26","Honeywell (Allied Signal) GTCP131-9B","RA-73089","37552","In Service","05/26/2011","","UTair Aviation JSC","Eastern Europe","Russia","+7-495-745-40-78 (Investor Relations)","pr@utair.com (Corporate Communications)","UTAIR AVIATION","1",,,"0","0","14.60","2"
"Boeing","737-800","800","86N(W)","CFM","CFM56","7B","7B26","Honeywell (Allied Signal) GTCP131-9B","OK-TST","37884","In Service","03/29/2010","04/23/2026","Smartwings, a.s.","Eastern Europe","Czech Republic","+420-220-115069","-","HORIZON AVIATION 3 LTD.","1",,,"45953","22497","15.70","2"
"Boeing","737-800","800","86N(W)","CFM","CFM56","7B","7B26E","Honeywell (Allied Signal) GTCP131-9B","OK-TVU","38025","In Service","03/20/2012","","Smartwings, a.s.","Eastern Europe","Czech Republic","+420-220-115069","-","START IRELAND LEASING 7 LTD.","1",,,"42124","16595","13.70","2"
"Boeing","737-800","800","85R(W)","CFM","CFM56","7B","7B24E","Honeywell (Allied Signal) GTCP131-9B","RA-73184","39069","In Service","10/21/2014","","Izhavia JSC","Eastern Europe","Russia","+7-3412-63-0675","manager@izhavia.su","IZHAVIA","1",,,"19179","9115","11.20","2"
"Boeing","737-800","800","8GJ(W)","CFM","CFM56","7B","7B26E","Honeywell (Allied Signal) GTCP131-9B","RA-73486","39423","In Service","05/09/2012","","UTair Aviation JSC","Eastern Europe","Russia","+7-495-745-40-78 (Investor Relations)","pr@utair.com (Corporate Communications)","UTAIR AVIATION","1",,,"30643","18702","13.60","2"
"Boeing","737-800","800","82K(W)","CFM","CFM56","7B","7B26E","Honeywell (Allied Signal) GTCP131-9B","EZ-A015","39774","In Service","05/06/2013","","Turkmenistan Airlines","Eastern Europe","Turkmenistan","+993-+44-844-5852065","info@turkmenhowayollary.gov.tm","TURKMENISTAN AIRLINES","1",,,"0","0","12.60","2"
"Boeing","737-800","800","8AS(W)","CFM","CFM56","7B","7B26","Honeywell (Allied Signal) GTCP131-9B","SP-RNH","40307","In Service","02/07/2011","","Buzz","Eastern Europe","Poland","+48-703-303-033","-","RYANAIR","1",,,"44093","21708","14.80","2"
"Boeing","737-900ER","900ER","9KVER(W)","CFM","CFM56","7B","7B27E","-","UR-PSJ","41535","Stored","11/18/2013","","Ukraine International Airlines","Eastern Europe","Ukraine","+380-44-581-5191","callcenter@ps.kiev.ua","VARANGIAN LEASING LLC",,,"1","26588","8874","12.20","2"
"Boeing","737-800","800","8LP(W)","CFM","CFM56","7B","7B26E","Honeywell (Allied Signal) GTCP131-9B","RA-73671","41708","In Service","03/24/2014","","S7 Airlines","Eastern Europe","Russia","+7-495 -777-9999","-","STATE TRANSPORT LEASING COMPANY","1",,,"45255","13068","11.70","2"
"Boeing","757-300","300","330(W)","Rolls-Royce","RB211","535","535E4-B","Honeywell (Allied Signal) GTCP331-200","UR-SLB","29013","In Service","03/13/1999","","Skyline Express Airlines","Eastern Europe","Ukraine","+380-44-33-99-008","office@skylineexpress.aero","CRESTONE AIR PARTNERS","1",,,"68871","23008","26.80","2"
"Boeing","757-200","200","22L","Rolls-Royce","RB211","535","535E4","Honeywell (Garrett) GTCP331-200","4K-AZ11","29305","Stored","09/27/2000","","Azerbaijan Airlines","Eastern Europe","Azerbaijan","+994-12-598-8880","info@swtravel.az","AZERBAIJAN AIRLINES",,,"1","52006","19707","26.20","2"
"Boeing","767-300F/ER","300F/ER","31BER(BCF)(W)","GE","CF6","80C2","80C2B6F","-","UK67010","25170","In Service","05/27/1994","","My Freighter","Eastern Europe","Uzbekistan","+998-55-518-88-88","info@myf.global","CARGO AIRCRAFT MANAGEMENT INC.","1",,,"114231","17994","31.50","2"
"Boeing","767-300F/ER","300F/ER","323ER(F)(W)","GE","CF6","80C2","80C2B6","-","4L-CME","25451","In Service","05/28/1993","","Camex Airlines","Eastern Europe","Georgia","+995-32-2-444-880","commercial@camex.aero","CARGO AIRCRAFT MANAGEMENT INC.","1",,,"100315","16563","32.50","2"
"Boeing","767-300F/ER","300F/ER","33AER(F)","Pratt & Whitney","PW4000","94","94 (4062)","-","4L-GES","28043","In Service","01/19/1999","","Airline Geosky LLC","Eastern Europe","Georgia","+995-322-777-400","info@airgeosky.ge","NAS AIRCRAFT LEASING COMPANY LLC","1",,,"72542","18302","26.90","2"
"Boeing","767-300F/ER","300F/ER","38PER(BCF)","Pratt & Whitney","PW4000","94","94 (4062)","-","UK67002","28392","In Service","03/07/1997","","Uzbekistan Airways","Eastern Europe","Uzbekistan","+998-71-140-4623","info@uzairways.com (Researcher)","UZBEKISTAN AIRWAYS","1",,,"40396","7405","28.70","2"
"Boeing","767-200ER","200ER","224ER","GE","CF6","80C2","80C2B4F","-","RA-73081","30435","Stored","02/15/2001","","UTair Aviation JSC","Eastern Europe","Russia","+7-495-745-40-78 (Investor Relations)","pr@utair.com (Corporate Communications)","VTB LEASING",,,"1","51188","7535","24.80","2"
"Boeing","767-300ER","300ER","332ER","GE","CF6","80C2","80C2B6F","-","UP-B6703","30597","In Service","06/15/2000","","Sunday Airlines","Eastern Europe","Kazakhstan","+7-7252-99 88 80","-","UNKNOWN LESSOR","1",,,"11962","3568","25.60","2"
"Boeing","767-300ER","300ER","32LER","GE","CF6","80C2","80C2B7F","-","4K-AZ81","40343","In Service","05/31/2011","","Azerbaijan Airlines","Eastern Europe","Azerbaijan","+994-12-598-8880","info@swtravel.az","AZERBAIJAN AIRLINES","1",,,"29320","9498","14.60","2"
"Boeing","767-300ER","300ER","33PER","Pratt & Whitney","PW4000","94","94 (4062)","-","UK67004","40536","In Service","02/24/2012","","Uzbekistan Airways","Eastern Europe","Uzbekistan","+998-71-140-4623","info@uzairways.com (Researcher)","UZBEKISTAN AIRWAYS","1",,,"0","0","13.80","2"
"Boeing","777-200ER","200ER","21HER","Rolls-Royce","TRENT","800","884-17","Honeywell (Allied Signal) GTCP331-500","RA-73329","27250","In Service","07/25/1997","","Red Wings JSC","Eastern Europe","Russia","+7-495-228-05-57, x317 (Freight)","info@flyredwings.com","RED WINGS","1",,,"80920","18716","29.10","2"
"Boeing","777-200ER","200ER","2Q8ER","GE","GE90","94B","90B","Honeywell (Allied Signal) GTCP331-500","RA-73272","27608","In Service","10/02/1998","","Nordwind Airlines","Eastern Europe","Russia","+7-495-730-4330  (General)","nws@nordwindairlines.ru (General)","NORDWIND AIRLINES","1",,,"38260","6063","27.20","2"
"Boeing","777-200ER","200ER","212ER","Rolls-Royce","TRENT","800","892B","Honeywell (Allied Signal) GTCP331-500","ER-GAG","28529","In Service","03/01/2002","","Terra Avia","Eastern Europe","Moldova","+373-22-999803","office@terraavia.com","BANK OF UTAH [TRUSTEE]","1",,,"43728","14120","23.80","2"
"Boeing","777-200ER","200ER","212ER","Rolls-Royce","TRENT","800","892B","Honeywell (Allied Signal) GTCP331-500","RA-73341","28533","In Service","03/06/2004","","Nordwind Airlines","Eastern Europe","Russia","+7-495-730-4330  (General)","nws@nordwindairlines.ru (General)","NORDWIND AIRLINES","1",,,"54284","8557","21.70","2"
"Boeing","777-200ER","200ER","21HER","Rolls-Royce","TRENT","800","884-17","Honeywell (Allied Signal) GTCP331-500","RA-73331","29325","In Service","11/25/1998","","Red Wings JSC","Eastern Europe","Russia","+7-495-228-05-57, x317 (Freight)","info@flyredwings.com","RED WINGS","1",,,"70182","21705","27.10","2"
"Boeing","777-300ER","300ER","35EER","GE","GE90","115B","115B","Honeywell (Allied Signal) GTCP331-500","RA-73847","32640","In Service","08/26/2005","","Nordwind Airlines","Eastern Europe","Russia","+7-495-730-4330  (General)","nws@nordwindairlines.ru (General)","NORDWIND AIRLINES","1",,,"58750","8529","20.30","2"
"Boeing","777-300ER","300ER","31HER","GE","GE90","115B","115B","Honeywell (Allied Signal) GTCP331-500","UR-AZR","32713","In Service","04/24/2007","","Skyline Express Airlines","Eastern Europe","Ukraine","+380-44-33-99-008","office@skylineexpress.aero","AERCAP IRELAND CAPITAL DAC","1",,,"51921","10513","18.70","2"
"Boeing","777-300ER","300ER","3M0ER","GE","GE90","115B","115B","Honeywell (Allied Signal) GTCP331-500","RA-73139","41680","In Service","02/25/2013","","Aeroflot Russian Airlines","Eastern Europe","Russia","+7-495-155-6643","callcenter@aeroflot.ru","AEROFLOT RUSSIAN AIRLINES","1",,,"42832","5827","12.80","2"
"Boeing","737-800","800","8LJ(W)","CFM","CFM56","7B","7B26E","Honeywell (Allied Signal) GTCP131-9B","RA-73123","41207","In Service","04/30/2015","04/29/2027","Aeroflot Russian Airlines","Eastern Europe","Russia","+7-495-155-6643","callcenter@aeroflot.ru","VTB LEASING","1",,,"29569","9170","10.60","2"
"Boeing","737-800","800","8LJ(W)","CFM","CFM56","7B","7B26E","Honeywell (Allied Signal) GTCP131-9B","RA-73237","41208","In Service","06/04/2015","06/03/2027","Pobeda","Eastern Europe","Russia","+7-499-215-23-00","-","VTB LEASING","1",,,"0","0","10.50","2"
